,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
25579,24163,2011/11/10,2011/11/11,女,4,天津市,天津,CN,42.0,2014/3/31,10,9152,0,0,2920.0,2989.0,10090,9265.57,2013/8/31,1.25,1144.0,45,214,52.44444444,204,0,0,0,0.9182923690000001,8,2,5464,3688,0,0,0,0,9152,3688,0.2,0.8,0.5969627439999999,0.402928002,0,3
25601,59157,2011/8/20,2011/8/20,男,4,成都,四川,CN,41.0,2014/3/31,8,9664,0,0,0.0,8875.0,9511,9257.08,2013/10/27,1.0,1208.0,412,157,23.14285714,45,0,0,0,0.9733024920000001,0,8,0,9664,0,0,0,0,9664,9664,1.0,0.0,0.0,0.9998965340000001,0,3
25602,50265,2011/5/1,2013/8/12,女,4,贵阳,贵州,CN,45.0,2014/3/31,4,8920,0,0,0.0,7854.0,8156,9257.06,2014/3/28,0.5,1115.0,498,4,76.33333333,167,0,0,0,1.135,0,4,0,8920,0,0,0,0,8920,8920,1.0,0.0,0.0,0.999887905,0,3
25604,17286,2011/3/16,2013/7/27,男,4,上海,上海,CN,32.0,2014/3/31,5,8869,0,0,0.0,7036.0,6565,9256.65,2013/12/20,0.625,1108.625,482,103,36.5,113,0,1632,0,1.41,0,5,0,8869,0,1632,1632,1632,10501,10501,1.0,0.0,0.0,0.99988726,1,3
25655,30918,2009/3/11,2009/10/23,男,4,上海,上海,CN,38.0,2014/3/31,9,8816,0,0,7658.0,1564.0,9995,9236.04,2013/6/1,1.125,1102.0,15,305,51.375,129,0,0,1,0.924066033,8,1,6908,1908,0,0,0,0,8816,1908,0.111111111,0.8888888890000001,0.783486447,0.21640013600000002,1,3
25656,44253,2010/5/28,2011/1/11,男,4,北京,,CN,37.0,2014/3/31,5,9233,0,0,0.0,8160.0,10038,9234.96,2013/8/10,0.625,1154.125,449,235,11.75,39,0,0,0,0.92,0,5,0,9233,0,0,0,0,9233,9233,1.0,0.0,0.0,0.999891705,0,3
25690,44776,2006/2/15,2006/2/15,男,4,长春,吉林,CN,65.0,2014/3/31,8,8707,0,0,6552.0,2170.0,6876,9217.78,2013/9/18,1.0,1088.375,18,196,73.85714286,237,0,0,0,1.340573008,5,3,6195,2512,0,0,0,0,8707,2512,0.375,0.625,0.7114147909999999,0.288470372,0,3
25705,2136,2005/3/1,2005/6/28,女,5,,,CN,34.0,2014/3/31,7,8587,0,0,0.0,9503.0,7665,9206.93,2014/2/14,0.875,1073.375,508,47,29.33333333,59,0,0,0,1.201165036,0,7,0,8587,0,0,0,0,8587,8587,1.0,0.0,0.0,0.999883558,0,3
25710,60095,2011/11/15,2011/11/15,男,4,长沙,湖南,CN,39.0,2014/3/31,9,8956,0,0,5438.0,3062.0,9770,9206.16,2014/1/30,1.125,1119.5,23,62,80.75,245,0,0,0,0.942288639,5,4,6154,2802,0,0,0,0,8956,2802,0.444444444,0.5555555560000001,0.6870604,0.312827956,0,3
25714,12620,2008/9/9,2010/11/5,男,4,北京,北京,CN,57.0,2014/3/31,5,8770,0,0,8310.0,0.0,6510,9205.0,2012/8/30,0.625,1096.25,114,580,9.25,25,0,0,0,1.413978495,5,0,8770,0,0,0,0,0,8770,0,0.0,1.0,0.999885988,0.0,0,3
25729,1134,2007/4/29,2007/7/8,男,4,北京,北京,CN,42.0,2014/3/31,7,8578,0,0,3098.0,5442.0,9315,9199.23,2013/9/17,0.875,1072.25,50,197,80.66666667,300,0,0,0,0.9875716590000001,3,4,2718,5860,0,0,0,0,8578,5860,0.571428571,0.428571429,0.31682014199999997,0.6830632940000001,0,3
25739,22001,2009/2/3,2010/1/11,男,4,北京,北京,CN,44.0,2014/3/31,4,8905,0,0,4110.0,4456.0,6343,9197.43,2013/11/26,0.5,1113.125,210,127,131.3333333,179,0,0,0,1.4500126119999999,2,2,3956,4949,0,0,0,0,8905,4949,0.5,0.5,0.444194925,0.555692791,0,3
25740,23841,2011/12/28,2011/12/30,男,4,北京,北京,CN,59.0,2014/3/31,7,9006,0,0,0.0,7419.0,9054,9197.42,2014/3/6,0.875,1125.75,527,26,29.66666667,77,0,0,0,1.015840512,0,7,0,9006,0,0,0,0,9006,9006,1.0,0.0,0.0,0.999888975,0,3
25751,54991,2006/11/2,2006/11/2,男,4,长沙,湖南,CN,65.0,2014/3/31,6,8798,0,0,2420.0,3600.0,8001,9190.17,2013/8/20,0.75,1099.75,153,225,70.6,333,0,0,0,1.148627672,2,4,2726,6072,0,0,0,0,8798,6072,0.666666667,0.333333333,0.309807933,0.6900784179999999,0,3
25775,21383,2008/8/11,2008/11/1,女,4,上海,上海,CN,55.0,2014/3/31,9,7819,0,0,2604.0,0.0,10084,9175.55,2013/6/9,1.125,977.375,43,297,48.875,249,0,0,0,0.9099117409999999,5,4,4328,3491,0,0,0,0,7819,3491,0.444444444,0.5555555560000001,0.553452685,0.44641943700000003,0,3
25779,23406,2011/4/25,2011/5/15,女,4,武汉,湖北,CN,35.0,2014/3/31,8,8059,0,0,0.0,6947.0,8060,9174.18,2014/3/30,1.0,1007.375,181,2,78.28571429,258,0,0,0,1.138235732,1,7,1816,6243,0,0,0,0,8059,6243,0.875,0.125,0.22531017399999997,0.7745657570000001,0,3
25782,49044,2009/3/6,2009/3/6,男,4,HOCHIMINH,,VT,47.0,2014/3/31,6,8382,0,0,1250.0,9979.0,9960,9172.77,2013/8/31,0.75,1047.75,201,214,63.2,203,0,0,0,0.9209608429999999,1,5,617,7765,0,0,0,0,8382,7765,0.833333333,0.166666667,0.07360133599999999,0.926279375,0,3
25792,44814,2008/9/18,2008/9/18,男,4,沈阳市,辽宁省,CN,45.0,2014/3/31,13,8404,0,0,3015.0,4673.0,9379,9168.37,2013/9/5,1.625,1050.5,73,209,37.41666667,233,0,0,0,0.977542382,4,9,2462,5942,0,0,0,0,8404,5942,0.692307692,0.307692308,0.29292088,0.706960143,0,3
25800,54459,2012/5/27,2012/5/27,男,4,沈阳,辽宁,CN,27.0,2014/3/31,13,9060,0,0,5250.0,4200.0,9529,9165.04,2014/1/27,1.625,1132.5,0,65,50.83333333,191,5613,2632,0,0.9618050159999999,6,7,4988,4072,0,8245,8245,2632,17305,6704,0.538461538,0.46153846200000004,0.550491116,0.449398521,28,3
25810,8013,2012/8/31,2012/9/28,男,4,西安,陕西,CN,33.0,2014/3/31,6,8833,0,0,3000.0,4380.0,9425,9160.38,2013/9/30,0.857142857,1261.857143,28,184,73.4,152,0,0,0,0.971923607,2,4,3056,5777,0,0,0,0,8833,5777,0.666666667,0.333333333,0.345936156,0.653950645,0,3
25815,30972,2009/2/20,2010/4/15,男,4,JASPER,IN,US,59.0,2014/3/31,5,8599,0,0,7660.0,627.0,7858,9157.92,2013/10/30,0.625,1074.875,14,154,140.75,551,0,0,0,1.165426317,4,1,8120,479,0,0,0,0,8599,479,0.2,0.8,0.9441860470000001,0.055697674,0,3
25817,21130,2008/3/17,2008/3/17,男,4,,,CN,54.0,2014/3/31,4,8780,0,0,2625.0,5618.0,8024,9157.71,2013/12/22,0.5,1097.5,78,101,184.0,443,0,0,0,1.14128988,1,3,2950,5830,0,0,0,0,8780,5830,0.75,0.25,0.335952625,0.6639334929999999,0,3
25833,54758,2006/5/26,2006/9/25,男,4,上海,上海,CN,50.0,2014/3/31,7,8133,0,0,3135.0,3273.0,7333,9149.36,2014/3/22,0.875,1016.625,2,10,119.83333329999999,353,0,0,1,1.247696713,3,4,2688,5445,0,0,0,0,8133,5445,0.571428571,0.428571429,0.330464716,0.669412343,1,3
25835,60568,2012/7/18,2012/7/18,女,4,北京,北京,CN,36.0,2014/3/31,10,8946,0,0,6257.0,2603.0,9489,9148.3,2013/11/16,1.428571429,1278.0,0,137,54.0,128,0,0,0,0.964095268,7,3,6178,2768,0,0,0,0,8946,2768,0.3,0.7,0.6905107859999999,0.309377445,0,3
25843,48345,2008/5/30,2010/12/2,男,4,北京,北京,CN,54.0,2014/3/31,4,8645,0,0,3060.0,5104.0,6353,9143.58,2013/12/6,0.5,1080.625,271,117,114.33333329999999,230,0,0,0,1.4392538959999999,2,2,2905,5740,0,0,0,0,8645,5740,0.5,0.5,0.33599352299999996,0.6638908170000001,0,3
25845,60640,2012/6/24,2012/6/24,女,4,拉莎市,西藏,CN,56.0,2014/3/31,8,9300,0,0,5955.0,2291.0,9350,9140.57,2014/2/18,1.0,1162.5,0,43,86.28571429,233,0,0,0,0.97760107,5,3,5979,3321,0,0,0,0,9300,3321,0.375,0.625,0.642834104,0.35705838100000004,0,3
25851,45047,2009/1/30,2010/12/10,男,4,上海,上海,CN,45.0,2014/3/31,6,8329,0,0,0.0,5766.0,8423,9137.42,2014/3/30,0.75,1041.125,396,2,66.6,174,0,0,0,1.084817761,0,6,0,8329,0,0,0,0,8329,8329,1.0,0.0,0.0,0.999879952,0,3
25876,61620,2009/11/6,2013/6/3,男,4,北京,北京,CN,44.0,2014/3/31,5,8248,0,0,0.0,7727.0,9850,9126.38,2014/1/27,0.625,1031.0,428,65,59.5,90,0,0,0,0.926536041,0,5,0,8248,0,0,0,0,8248,8248,1.0,0.0,0.0,0.9998787729999999,0,3
25877,49000,2009/1/15,2009/1/15,男,4,北京,北京,CN,47.0,2014/3/31,6,8889,0,0,1550.0,6816.0,9606,9125.68,2013/11/29,0.75,1111.125,49,124,111.6,322,0,0,0,0.949997918,1,5,1661,7228,0,0,0,0,8889,7228,0.833333333,0.166666667,0.186839145,0.8130483690000001,0,3
25886,49023,2009/10/1,2009/10/1,男,4,上海,上海,CN,41.0,2014/3/31,5,8413,0,0,2625.0,0.0,6082,9123.0,2012/10/18,0.625,1051.625,48,531,38.0,125,0,0,0,1.5,5,0,8413,0,0,0,0,0,8413,0,0.0,1.0,0.99988115,0.0,0,3
25889,61609,2009/11/13,2009/11/15,男,4,桦甸,吉林,CN,44.0,2014/3/31,8,8245,0,0,5494.0,2726.0,9831,9121.92,2013/9/9,1.0,1030.625,38,205,69.71428571,253,0,0,0,0.927873055,5,3,5761,2484,0,0,0,0,8245,2484,0.375,0.625,0.6986417659999999,0.301236963,0,3
25897,60268,2011/12/4,2012/2/4,男,4,北京,北京,CN,37.0,2014/3/31,8,8360,0,0,7960.0,595.0,9448,9117.4,2013/5/27,1.0,1045.0,7,310,59.14285714,292,0,0,0,0.965008467,7,1,7750,610,0,0,0,0,8360,610,0.125,0.875,0.926922617,0.07295778,1,3
25914,14007,2011/4/30,2011/4/30,女,4,深圳,广东,CN,41.0,2014/3/31,3,8113,0,0,4560.0,3215.0,8013,9108.11,2014/2/10,0.375,1014.125,302,51,189.0,360,0,0,0,1.136666667,2,1,4636,3477,0,0,0,0,8113,3477,0.333333333,0.666666667,0.571358146,0.42851861,0,3
25920,24500,2012/4/11,2012/4/11,男,4,廊坊,河北,CN,42.0,2014/3/31,6,9060,0,0,7788.0,531.0,7500,9106.3,2014/3/11,0.75,1132.5,0,21,140.0,419,0,0,0,1.214173333,5,1,8414,646,0,0,0,0,9060,646,0.166666667,0.833333333,0.928595078,0.07129455900000001,0,3
25941,40851,2011/3/24,2011/3/24,男,4,.,北京,CN,47.0,2014/3/31,9,8850,0,0,6022.0,2619.0,9461,9098.74,2013/9/5,1.125,1106.25,88,209,54.25,154,0,0,0,0.9617101790000001,6,3,6176,2674,0,0,0,0,8850,2674,0.333333333,0.666666667,0.697774263,0.30211275600000004,0,3
25965,10946,2012/11/20,2013/3/1,男,4,Bangkok,,TH,57.0,2014/3/31,5,8973,0,0,5635.0,5694.0,7693,9090.18,2013/8/7,0.833333333,1495.5,101,238,39.75,115,0,0,0,1.1816170540000002,3,2,5324,3649,0,0,0,0,8973,3649,0.4,0.6,0.593269445,0.40661912200000006,0,3
25968,57725,2008/10/9,2008/10/22,女,4,北京,北京,CN,36.0,2014/3/31,6,9383,0,0,1940.0,6318.0,9865,9088.3,2014/1/15,0.75,1172.875,42,77,122.4,340,0,0,0,0.921267106,1,5,2003,7380,0,0,0,0,9383,7380,0.833333333,0.166666667,0.213448423,0.7864450129999999,1,3
25987,40817,2012/9/1,2012/9/30,男,4,海口,海南,CN,57.0,2014/3/31,8,8613,0,0,3615.0,2517.0,7470,9079.43,2014/2/12,1.142857143,1230.4285710000001,29,49,71.42857143,280,0,0,0,1.215452477,6,2,5896,2717,0,0,0,0,8613,2717,0.25,0.75,0.684467147,0.315416763,0,3
25991,29591,2007/6/19,2007/7/12,女,4,LELY STAD,,NL,72.0,2014/3/31,2,10645,0,0,0.0,6522.0,9137,9077.81,2013/5/30,0.25,1330.625,422,307,2.0,2,0,0,0,0.993521944,0,2,0,10645,0,0,0,0,10645,10645,1.0,0.0,0.0,0.9999060679999999,0,3
25992,46354,2008/9/11,2008/11/3,男,4,北京,北京,CN,44.0,2014/3/31,5,8102,0,0,7525.0,653.0,8233,9076.68,2013/8/12,0.625,1012.75,59,233,109.75,234,0,0,0,1.102475404,4,1,7602,500,0,0,0,0,8102,500,0.2,0.8,0.938171048,0.061705540999999996,0,3
26006,11857,2007/12/2,2011/4/20,女,4,北京,,CN,47.0,2014/3/31,5,9239,0,0,0.0,8145.0,6964,9071.84,2013/12/6,0.625,1154.875,590,117,6.0,19,0,0,0,1.302676623,0,5,0,9239,0,0,0,0,9239,9239,1.0,0.0,0.0,0.999891775,0,3
26033,2296,2005/8/17,2005/8/18,男,5,北京,北京,CN,54.0,2014/3/31,3,9012,0,0,2910.0,5470.0,6294,9063.36,2014/3/2,0.375,1126.5,273,30,214.0,323,18727,0,0,1.44,1,2,3004,6008,0,18727,18727,0,27739,6008,0.666666667,0.333333333,0.33329635,0.666592699,16,3
26061,41132,2011/8/19,2011/8/19,男,4,福州市,福建省,CN,46.0,2014/3/31,11,8568,0,0,8187.0,929.0,9845,9050.82,2013/9/26,1.375,1071.0,11,188,53.2,259,0,0,0,0.91933164,10,1,7642,926,0,0,0,0,8568,926,0.090909091,0.9090909090000001,0.891819349,0.10806395099999999,0,3
26063,16815,2010/8/6,2010/8/6,男,4,上海,上海,CN,35.0,2014/3/31,5,8762,0,0,0.0,7018.0,7579,9049.37,2013/9/3,0.625,1095.25,484,211,9.0,14,2400,0,2,1.1940058059999998,0,5,0,8762,0,2400,2400,0,11162,8762,1.0,0.0,0.0,0.9998858840000001,5,3
26064,13302,2009/12/4,2010/12/9,女,4,上海市,,CN,32.0,2014/3/31,8,8605,0,0,2470.0,3815.0,9419,9048.99,2014/3/12,1.0,1075.625,116,20,85.0,262,0,0,0,0.960716637,4,4,3541,5064,0,0,0,0,8605,5064,0.5,0.5,0.411457123,0.588426679,0,3
26096,35310,2010/11/29,2011/4/19,男,4,北京,北京,CN,76.0,2014/3/31,4,8392,0,0,6180.0,1706.0,6111,9036.36,2013/6/27,0.5,1049.0,37,279,138.33333330000002,359,0,0,0,1.478703976,3,1,6348,2044,0,0,0,0,8392,2044,0.25,0.75,0.756344573,0.24353628,0,3
26100,40493,2010/1/14,2010/1/14,男,4,北京,北京,CN,63.0,2014/3/31,8,8102,0,0,3393.0,5058.0,10160,9034.84,2013/11/23,1.0,1012.75,48,130,79.0,197,0,0,0,0.8892559059999999,3,5,2541,5561,0,0,0,0,8102,5561,0.625,0.375,0.31358756,0.6862890290000001,0,3
26104,47437,2005/10/23,2005/10/23,男,4,,,SG,64.0,2014/3/31,7,8270,0,0,3654.0,1416.0,6846,9030.9,2013/10/12,0.875,1033.75,227,172,55.33333333,195,0,800,0,1.319149869,5,2,5239,3031,0,800,800,800,9070,3831,0.28571428600000004,0.7142857140000001,0.633417966,0.366461129,1,3
26113,41706,2012/7/21,2012/7/21,男,4,长沙,湖南,CN,50.0,2014/3/31,7,7656,0,0,6240.0,1089.0,9814,9028.15,2013/7/5,1.0,1093.714286,0,271,58.16666667,145,0,0,0,0.9199256159999999,6,1,6293,1363,0,0,0,0,7656,1363,0.14285714300000002,0.857142857,0.821862348,0.178007052,0,3
26120,12943,2010/7/11,2010/7/12,男,4,日照,山东,CN,45.0,2014/3/31,7,6937,0,0,6027.0,2226.0,9348,9023.31,2014/3/29,0.875,867.125,84,3,107.33333329999999,185,0,0,0,0.965266367,4,3,5240,1697,0,0,0,0,6937,1697,0.428571429,0.571428571,0.7552608820000001,0.244594984,0,3
26129,59884,2012/3/30,2012/3/30,男,4,.,北京,CN,42.0,2014/3/31,5,8550,0,0,7880.0,0.0,9019,9019.0,2013/2/25,0.625,1068.75,212,401,29.5,41,0,0,0,1.0,5,0,8550,0,0,0,0,0,8550,0,0.0,1.0,0.999883055,0.0,0,3
26154,30105,2008/4/10,2009/12/20,男,4,北京,北京,CN,49.0,2014/3/31,6,8306,0,0,1295.0,6562.0,8055,9010.14,2013/10/26,0.75,1038.25,168,158,81.0,256,0,0,0,1.1185772809999999,2,4,1220,7086,0,0,0,0,8306,7086,0.666666667,0.333333333,0.146864091,0.8530155290000001,0,3
26157,57672,2009/12/15,2009/12/17,男,4,北京,北京,CN,77.0,2014/3/31,4,8261,0,0,0.0,6421.0,6262,9007.08,2013/7/24,0.5,1032.625,52,252,142.33333330000002,324,0,0,0,1.438371127,1,3,1816,6445,0,0,0,0,8261,6445,0.75,0.25,0.219801501,0.7800774629999999,0,3
26166,6021,2011/12/31,2011/12/31,男,4,北京,.,CN,39.0,2014/3/31,9,8394,0,0,6888.0,2171.0,9365,9003.19,2014/3/15,1.125,1049.25,3,17,88.875,538,0,0,0,0.961365723,6,3,6566,1828,0,0,0,0,8394,1828,0.333333333,0.666666667,0.782132222,0.21774866,0,3
26188,23904,2011/12/26,2011/12/26,男,4,上海,上海,CN,35.0,2014/3/31,8,7943,0,0,3470.0,1299.0,9355,8994.31,2013/12/10,1.0,992.875,19,113,85.57142857,209,0,0,1,0.961444148,6,2,6882,1061,0,0,0,0,7943,1061,0.25,0.75,0.8663141990000001,0.133559919,1,3
26192,11637,2007/10/5,2008/2/1,男,4,,,HK,40.0,2014/3/31,4,8635,0,0,3770.0,4161.0,8585,8992.02,2013/9/14,0.5,1079.375,46,200,161.66666669999998,272,0,0,0,1.0474106,2,2,4372,4263,0,0,0,0,8635,4263,0.5,0.5,0.506252895,0.493631311,0,3
26201,4484,2009/12/9,2009/12/9,男,4,沈阳,辽宁,CN,37.0,2014/3/31,13,8626,0,0,4850.0,3796.0,9478,8986.43,2013/8/12,1.625,1078.25,2,233,41.33333333,133,1030,1015,0,0.948135683,8,5,5138,3488,0,2045,2045,1015,10671,4503,0.384615385,0.615384615,0.595572041,0.404312044,18,3
26221,23128,2011/8/23,2011/8/23,男,4,武汉,湖北,CN,48.0,2014/3/31,7,8543,0,0,5820.0,3341.0,7128,8977.05,2013/12/26,0.875,1067.875,14,97,103.33333329999999,208,0,0,0,1.259406566,4,3,5570,2973,0,0,0,0,8543,2973,0.428571429,0.571428571,0.651919476,0.34796348299999996,0,3
26234,28002,2006/11/13,2007/2/26,男,4,北京,北京,CN,38.0,2014/3/31,3,8850,0,0,0.0,7561.0,6231,8972.64,2013/10/11,0.375,1106.25,413,173,72.5,100,0,0,0,1.44,0,3,0,8850,0,0,0,0,8850,8850,1.0,0.0,0.0,0.999887018,0,3
26263,57237,2008/5/30,2009/5/15,男,5,北京,北京,CN,43.0,2014/3/31,6,9123,0,0,1335.0,6555.0,6546,8961.79,2013/9/24,0.75,1140.375,38,190,100.6,378,0,0,0,1.369048274,1,5,1311,7812,0,0,0,0,9123,7812,0.833333333,0.166666667,0.143686979,0.85620342,0,3
26266,3445,2008/7/5,2009/3/15,男,4,北京,北京,CN,89.0,2014/3/31,6,8159,0,0,9481.0,0.0,7830,8958.5,2013/5/13,0.75,1019.875,16,324,78.2,322,0,0,0,1.14412516,5,1,8159,0,0,0,0,0,8159,0,0.166666667,0.833333333,0.9998774509999999,0.0,0,3
26283,59962,2012/3/8,2012/3/8,女,4,广州,广东,CN,30.0,2014/3/31,34,19106,0,0,14020.0,9100.0,9163,8951.4,2014/3/21,4.25,2388.25,13,11,21.42424242,68,0,0,0,0.976907126,20,14,12106,7000,0,0,0,0,19106,7000,0.41176470600000004,0.588235294,0.633589784,0.366357879,0,3
26291,46279,2007/6/15,2009/4/13,男,5,北京,北京,CN,36.0,2014/3/31,6,8416,0,0,0.0,8820.0,6790,8948.29,2014/3/24,0.75,1052.0,505,8,43.6,106,0,0,0,1.3178630340000002,0,6,0,8416,0,0,0,0,8416,8416,1.0,0.0,0.0,0.999881193,0,3
26296,29349,2005/10/21,2005/12/27,女,4,深圳,广东,CN,46.0,2014/3/31,5,8361,0,0,1225.0,6807.0,8141,8944.87,2013/12/7,0.625,1045.125,356,116,64.75,140,0,0,1,1.0987433979999999,1,4,786,7575,0,0,0,0,8361,7575,0.8,0.2,0.09399665199999999,0.90588376,1,3
26319,49507,2010/10/13,2010/11/23,男,4,常德,湖南,CN,48.0,2014/3/31,10,9651,0,0,4661.0,4001.0,9719,8939.5,2014/1/13,1.25,1206.375,55,79,66.33333333,156,0,0,0,0.919796275,6,4,5107,4544,0,0,0,0,9651,4544,0.4,0.6,0.5291131370000001,0.470783257,0,3
26323,57289,2008/5/25,2008/5/25,男,4,北京,北京,CN,43.0,2014/3/31,6,8743,0,0,7300.0,1080.0,8122,8938.1,2013/4/7,0.75,1092.875,17,360,70.8,209,0,0,0,1.1004801770000001,5,1,7656,1087,0,0,0,0,8743,1087,0.166666667,0.833333333,0.875571821,0.124313815,0,3
26327,59576,2011/12/17,2011/12/17,男,4,上海,上海,CN,58.0,2014/3/31,3,8261,0,0,0.0,6460.0,6173,8935.0,2013/5/20,0.375,1032.625,390,317,12.0,22,0,0,0,1.4474323669999998,0,3,0,8261,0,0,0,0,8261,8261,1.0,0.0,0.0,0.9998789640000001,0,3
26338,40833,2011/2/18,2011/12/17,男,4,大庆,黑龙江,CN,45.0,2014/3/31,2,7712,0,0,7395.0,0.0,5954,8931.0,2012/5/11,0.25,964.0,36,691,4.0,4,0,0,0,1.5,2,0,7712,0,0,0,0,0,7712,0,0.0,1.0,0.999870349,0.0,0,3
26357,2329,2005/9/12,2005/12/4,男,4,彰化,,TW,55.0,2014/3/31,9,8141,0,0,8541.0,9350.0,7114,8926.2,2013/9/27,1.125,1017.625,21,187,65.375,213,0,0,0,1.2547371379999999,4,5,4205,3936,0,0,0,0,8141,3936,0.5555555560000001,0.444444444,0.516457873,0.483419307,0,3
26370,33244,2012/3/13,2012/3/13,男,4,长春市,吉林省,CN,47.0,2014/3/31,5,7735,0,0,1146.0,2760.0,9524,8922.6,2013/10/5,0.625,966.875,108,179,111.0,375,0,0,0,0.936854263,2,3,3084,4651,0,0,0,0,7735,4651,0.6,0.4,0.39865563600000004,0.601215098,0,3
26397,2505,2007/5/9,2008/5/16,男,4,北京,北京,CN,55.0,2014/3/31,6,8269,0,0,4695.0,3916.0,6374,8912.22,2013/10/13,0.75,1033.625,81,171,95.8,176,0,0,0,1.3982146219999998,3,3,4528,3741,0,0,0,0,8269,3741,0.5,0.5,0.547521161,0.45235792,0,3
26454,7380,2013/3/11,2013/3/11,男,4,北京,北京,CN,30.0,2014/3/31,7,8302,0,0,1700.0,6513.0,9293,8887.7,2013/9/21,1.4,1660.4,0,193,32.33333333,120,0,0,0,0.956386527,1,6,1908,6394,0,0,0,0,8302,6394,0.857142857,0.14285714300000002,0.22979645899999998,0.7700831020000001,0,3
26464,21865,2011/5/23,2011/7/9,女,4,郑州,河南,CN,47.0,2014/3/31,8,8936,0,0,880.0,6982.0,9562,8884.89,2013/12/30,1.0,1117.0,342,93,42.28571429,170,0,0,0,0.929187408,1,7,895,8041,0,0,0,0,8936,8041,0.875,0.125,0.100145463,0.899742643,0,3
26469,47652,2007/6/27,2013/9/2,男,4,.,北京,CN,51.0,2014/3/31,2,10732,0,0,0.0,12457.0,8507,8882.95,2013/11/19,0.25,1341.5,519,134,78.0,78,0,841,0,1.0441930179999999,0,2,0,10732,0,841,841,841,11573,11573,1.0,0.0,0.0,0.999906829,4,3
26481,23088,2011/8/16,2011/8/18,男,4,SINGAPORE,SINGAPAG,SG,50.0,2014/3/31,4,8371,0,0,11220.0,1288.0,8987,8876.92,2013/6/7,0.5,1046.375,55,299,125.66666670000001,209,0,1000,0,0.9877511959999999,3,1,7160,1211,0,1000,1000,1000,9371,2211,0.25,0.75,0.855231725,0.144648829,2,3
26504,48330,2008/8/20,2008/8/20,男,4,深圳,广东,CN,46.0,2014/3/31,4,8651,0,0,0.0,5273.0,7102,8867.91,2013/6/22,0.5,1081.375,383,284,21.33333333,55,0,0,0,1.2486496759999999,0,4,0,8651,0,0,0,0,8651,8651,1.0,0.0,0.0,0.99988442,0,3
26518,14583,2011/5/10,2012/7/22,男,4,北京,北京,CN,37.0,2014/3/31,7,8807,0,0,3400.0,4469.0,9457,8860.54,2014/3/19,0.875,1100.875,112,13,101.0,202,0,0,0,0.936929259,2,5,3816,4991,0,0,0,0,8807,4991,0.7142857140000001,0.28571428600000004,0.43324250700000005,0.56664396,0,3
26535,31525,2010/8/11,2010/8/20,男,4,MILANO,,IT,54.0,2014/3/31,3,8586,0,0,7650.0,0.0,5901,8851.5,2012/9/17,0.375,1073.25,123,562,23.0,44,1500,0,0,1.5,3,0,8586,0,0,1500,1500,0,10086,0,0.0,1.0,0.999883545,0.0,1,3
26536,34378,2013/2/28,2013/2/28,男,4,PLUEDERHAUSEN,N,DE,49.0,2014/3/31,5,9094,0,0,4125.0,4134.0,6028,8851.11,2013/9/25,1.0,1818.8,0,189,52.25,81,0,800,0,1.46833278,2,3,4195,4899,0,800,800,800,9894,5699,0.6,0.4,0.461242441,0.538647609,1,3
26544,7484,2009/7/31,2009/7/31,男,6,.,北京,CN,39.0,2014/3/31,4,7873,0,0,5022.0,2468.0,8943,8846.07,2014/1/30,0.5,984.125,244,62,141.66666669999998,379,0,0,0,0.989161355,3,1,4923,2950,0,0,0,0,7873,2950,0.25,0.75,0.62522225,0.374650749,0,3
26552,3562,2008/8/30,2008/10/14,男,4,北京,北京,CN,45.0,2014/3/31,11,8397,0,0,7560.0,1256.0,8275,8840.8,2014/1/21,1.375,1049.625,132,71,52.8,175,646,0,0,1.068374622,9,2,7105,1292,0,646,646,0,9043,1292,0.181818182,0.818181818,0.84603477,0.153846154,1,3
26555,21080,2008/9/21,2013/7/19,男,4,大连,辽宁,CN,44.0,2014/3/31,7,8447,0,0,0.0,5010.0,6471,8840.4,2014/3/28,0.875,1055.875,474,4,42.16666667,99,0,0,0,1.366156699,0,7,0,8447,0,0,0,0,8447,8447,1.0,0.0,0.0,0.9998816290000001,0,3
26588,43713,2010/6/11,2012/11/20,男,4,北京,,CN,29.0,2014/3/31,4,8438,0,0,4620.0,1472.0,8966,8824.16,2013/6/28,0.5,1054.75,233,278,73.33333333,197,0,0,0,0.9841802359999999,3,1,6762,1676,0,0,0,0,8438,1676,0.25,0.75,0.801279772,0.19860173,0,3
