MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
28928.0,2013/1/12,2013/1/23,男,4.0,佛山市,广东,CN,29.0,2014/3/31,7.0,3699.0,0.0,0.0,744.0,3822.0,6031.0,4272.94,2014/2/16,1.4,739.8,11.0,45.0,64.83333333,151.0,0.0,249.0,0.0,0.708496103,1.0,6.0,823.0,2876.0,0.0,249.0,249.0,249.0,3948.0,3125.0,0.857142857,0.14285714300000002,0.22243243199999999,0.777297297,2.0
26411.0,2010/3/21,2010/4/30,男,4.0,喀什,新疆,CN,33.0,2014/3/31,3.0,2569.0,0.0,0.0,3498.0,0.0,5542.0,4272.7,2012/11/30,0.375,321.125,39.0,488.0,102.0,172.0,0.0,0.0,0.0,0.77096716,3.0,0.0,2569.0,0.0,0.0,0.0,0.0,0.0,2569.0,0.0,0.0,1.0,0.999610895,0.0,0.0
5879.0,2011/10/11,2011/10/11,男,4.0,北京,北京,CN,30.0,2014/3/31,4.0,2418.0,0.0,0.0,3481.0,0.0,7120.0,4272.0,2012/7/26,0.5,302.25,23.0,615.0,31.0,73.0,0.0,0.0,0.0,0.6,4.0,0.0,2418.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,0.0,1.0,0.9995866059999999,0.0,0.0
17221.0,2009/10/14,2009/11/27,男,4.0,北京,,CN,49.0,2014/3/31,3.0,4181.0,0.0,0.0,960.0,2750.0,4495.0,4270.71,2014/2/19,0.375,522.625,305.0,42.0,192.0,270.0,0.0,0.0,0.0,0.9501023359999999,1.0,2.0,1034.0,3147.0,0.0,0.0,0.0,0.0,4181.0,3147.0,0.666666667,0.333333333,0.24725012,0.75251076,0.0
31977.0,2011/4/18,2011/4/18,女,4.0,南昌,江西,CN,47.0,2014/3/31,6.0,3193.0,0.0,0.0,1418.0,2744.0,7228.0,4269.12,2013/12/23,0.75,399.125,89.0,100.0,108.4,176.0,0.0,0.0,0.0,0.590636414,2.0,4.0,1509.0,1684.0,0.0,0.0,0.0,0.0,3193.0,1684.0,0.666666667,0.333333333,0.472448341,0.527238572,0.0
15303.0,2011/12/20,2011/12/20,女,4.0,乌鲁木齐,新疆,CN,41.0,2014/3/31,5.0,4027.0,0.0,0.0,2482.0,1895.0,6394.0,4267.28,2014/1/4,0.625,503.375,9.0,88.0,158.5,568.0,0.0,221.0,0.0,0.667388176,2.0,3.0,2884.0,1143.0,0.0,221.0,221.0,221.0,4248.0,1364.0,0.6,0.4,0.7159880829999999,0.283763654,1.0
18890.0,2006/6/12,2009/2/20,男,4.0,上海市,上海,CN,63.0,2014/3/31,7.0,3550.0,0.0,0.0,2557.0,819.0,6338.0,4266.2,2013/9/7,0.875,443.75,121.0,207.0,67.16666667,377.0,0.0,0.0,0.0,0.6731145470000001,6.0,1.0,2763.0,787.0,0.0,0.0,0.0,0.0,3550.0,787.0,0.14285714300000002,0.857142857,0.7780906790000001,0.221627711,0.0
56607.0,2007/7/31,2013/9/11,男,4.0,成都,四川,CN,42.0,2014/3/31,6.0,3750.0,0.0,0.0,0.0,3945.0,6570.0,4265.64,2014/3/1,0.75,468.75,528.0,31.0,34.4,79.0,0.0,0.0,0.0,0.649260274,0.0,6.0,0.0,3750.0,0.0,0.0,0.0,0.0,3750.0,3750.0,1.0,0.0,0.0,0.9997334040000001,0.0
7430.0,2013/3/27,2013/3/27,男,4.0,乌鲁木齐,新疆,CN,38.0,2014/3/31,2.0,3449.0,0.0,0.0,2410.0,1205.0,5684.0,4263.0,2013/4/1,0.4,689.8,0.0,366.0,5.0,5.0,0.0,0.0,0.0,0.75,1.0,1.0,2464.0,985.0,0.0,0.0,0.0,0.0,3449.0,985.0,0.5,0.5,0.7142028990000001,0.285507246,0.0
24829.0,2012/8/20,2012/9/2,男,4.0,乌鲁木齐,新疆,CN,49.0,2014/3/31,2.0,3449.0,0.0,0.0,3615.0,0.0,5684.0,4263.0,2012/9/18,0.28571428600000004,492.7142857,13.0,561.0,16.0,16.0,0.0,0.0,0.0,0.75,2.0,0.0,3449.0,0.0,0.0,0.0,0.0,0.0,3449.0,0.0,0.0,1.0,0.999710145,0.0,0.0
33812.0,2012/12/1,2012/12/1,男,4.0,乌鲁木齐,新疆,CN,29.0,2014/3/31,2.0,3449.0,0.0,0.0,3615.0,0.0,5684.0,4263.0,2012/12/4,0.333333333,574.8333332999999,0.0,484.0,3.0,3.0,0.0,0.0,0.0,0.75,2.0,0.0,3449.0,0.0,0.0,0.0,0.0,0.0,3449.0,0.0,0.0,1.0,0.999710145,0.0,0.0
39892.0,2009/1/13,2009/1/13,男,4.0,北京,北京,CN,31.0,2014/3/31,2.0,3449.0,0.0,0.0,0.0,3615.0,5684.0,4263.0,2013/7/17,0.25,431.125,467.0,259.0,5.0,5.0,0.0,0.0,0.0,0.75,0.0,2.0,0.0,3449.0,0.0,0.0,0.0,0.0,3449.0,3449.0,1.0,0.0,0.0,0.999710145,0.0
44199.0,2012/3/28,2012/3/30,女,4.0,七台河,贺龙江,CN,42.0,2014/3/31,2.0,1970.0,0.0,0.0,3616.0,0.0,5684.0,4263.0,2012/8/20,0.25,246.25,134.0,590.0,7.0,7.0,0.0,0.0,0.0,0.75,2.0,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,0.0,1.0,0.999492643,0.0,0.0
60795.0,2012/8/20,2012/9/2,女,4.0,乌鲁木齐,新疆,CN,47.0,2014/3/31,2.0,3449.0,0.0,0.0,3615.0,0.0,5684.0,4263.0,2012/9/18,0.28571428600000004,492.7142857,13.0,561.0,16.0,16.0,0.0,0.0,0.0,0.75,2.0,0.0,3449.0,0.0,0.0,0.0,0.0,0.0,3449.0,0.0,0.0,1.0,0.999710145,0.0,0.0
6968.0,2012/11/22,2012/11/22,男,4.0,南宁,广西,CN,43.0,2014/3/31,6.0,3932.0,0.0,0.0,2790.0,1297.0,6226.0,4261.53,2013/8/24,1.0,655.3333332999999,0.0,221.0,55.0,165.0,0.0,0.0,0.0,0.684473177,2.0,4.0,3322.0,610.0,0.0,0.0,0.0,0.0,3932.0,610.0,0.666666667,0.333333333,0.844647852,0.15509789,0.0
16948.0,2011/3/27,2011/3/27,男,4.0,江门,广东,CN,,2014/3/31,9.0,2943.0,0.0,0.0,1422.0,3882.0,7492.0,4261.33,2014/3/10,1.125,367.875,71.0,22.0,79.75,259.0,0.0,0.0,0.0,0.568784036,2.0,7.0,1000.0,1943.0,0.0,0.0,0.0,0.0,2943.0,1943.0,0.7777777779999999,0.222222222,0.339673913,0.6599864129999999,0.0
38701.0,2007/9/15,2008/3/31,男,4.0,北京,北京,CN,85.0,2014/3/31,3.0,4177.0,0.0,0.0,0.0,4205.0,2947.0,4261.29,2013/6/21,0.375,522.125,410.0,285.0,18.0,23.0,0.0,0.0,0.0,1.4459755680000002,0.0,3.0,0.0,4177.0,0.0,0.0,0.0,0.0,4177.0,4177.0,1.0,0.0,0.0,0.9997606509999999,0.0
61632.0,2009/8/13,2010/12/21,男,4.0,无锡市,江苏省,CN,47.0,2014/3/31,6.0,2571.0,0.0,0.0,0.0,1832.0,7589.0,4261.03,2014/3/12,0.75,321.375,290.0,20.0,84.2,337.0,0.0,0.0,0.0,0.561474503,3.0,3.0,1451.0,1120.0,0.0,0.0,0.0,0.0,2571.0,1120.0,0.5,0.5,0.564152411,0.435458787,0.0
24463.0,2012/3/28,2012/3/28,男,4.0,乌鲁木齐,新疆,CN,56.0,2014/3/31,7.0,2180.0,0.0,0.0,2954.0,1286.0,8318.0,4260.69,2014/1/16,0.875,272.5,60.0,76.0,99.16666667,322.0,0.0,0.0,0.0,0.512225295,5.0,2.0,1260.0,920.0,0.0,0.0,0.0,0.0,2180.0,920.0,0.28571428600000004,0.7142857140000001,0.577716644,0.421824851,0.0
717.0,2006/6/1,2006/7/13,男,4.0,,,HK,48.0,2014/3/31,3.0,3166.0,0.0,0.0,1200.0,2630.0,5668.0,4259.56,2014/2/12,0.375,395.75,202.0,49.0,240.0,472.0,0.0,0.0,0.0,0.751510233,1.0,2.0,1570.0,1596.0,0.0,0.0,0.0,0.0,3166.0,1596.0,0.666666667,0.333333333,0.495737291,0.5039469529999999,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48809.0,2008/11/18,2009/1/8,男,4.0,北京,北京,CN,41.0,2014/3/31,3.0,2231.0,0.0,0.0,1741.0,1000.0,7221.0,4259.38,2013/9/5,0.375,278.875,68.0,209.0,227.0,451.0,0.0,0.0,0.0,0.58986013,2.0,1.0,1074.0,1157.0,0.0,0.0,0.0,0.0,2231.0,1157.0,0.333333333,0.666666667,0.481182796,0.518369176,0.0
33423.0,2012/6/5,2013/4/27,男,4.0,武汉市,湖北,CN,35.0,2014/3/31,5.0,4113.0,0.0,0.0,0.0,4041.0,5078.0,4259.2,2013/12/21,0.625,514.125,326.0,102.0,59.5,185.0,0.0,0.0,0.0,0.8387554159999999,0.0,5.0,0.0,4113.0,0.0,0.0,0.0,0.0,4113.0,4113.0,1.0,0.0,0.0,0.9997569279999999,0.0
833.0,2006/9/7,2007/5/4,女,4.0,深圳,广东,CN,40.0,2014/3/31,8.0,2436.0,0.0,0.0,2838.0,1504.0,8810.0,4258.97,2013/10/29,1.0,304.5,38.0,155.0,76.85714286,381.0,0.0,0.0,0.0,0.48342451799999997,4.0,4.0,1868.0,568.0,0.0,0.0,0.0,0.0,2436.0,568.0,0.5,0.5,0.766516208,0.23307345100000001,0.0
17160.0,2012/4/14,2012/4/16,男,4.0,沈阳市,辽宁省,CN,36.0,2014/3/31,3.0,2232.0,0.0,0.0,1140.0,2617.0,6315.0,4258.66,2014/3/12,0.375,279.0,2.0,20.0,348.0,527.0,0.0,0.0,0.0,0.67437213,1.0,2.0,796.0,1436.0,0.0,0.0,0.0,0.0,2232.0,1436.0,0.666666667,0.333333333,0.356471115,0.6430810570000001,0.0
16694.0,2010/8/1,2010/12/11,男,4.0,北京,北京,CN,40.0,2014/3/31,9.0,3942.0,0.0,0.0,2009.0,2680.0,5992.0,4257.59,2013/11/12,1.125,492.75,74.0,141.0,64.5,180.0,0.0,0.0,0.0,0.7105457279999999,5.0,4.0,1188.0,2754.0,0.0,0.0,0.0,0.0,3942.0,2754.0,0.444444444,0.5555555560000001,0.301293431,0.698452955,0.0
62514.0,2006/1/20,2006/5/25,男,4.0,沈阳,辽宁,CN,60.0,2014/3/31,6.0,2395.0,0.0,0.0,2265.0,1421.0,9595.0,4257.15,2014/3/12,0.75,299.375,205.0,20.0,101.2,392.0,0.0,0.0,1.0,0.443684211,4.0,2.0,1592.0,803.0,0.0,0.0,0.0,0.0,2395.0,803.0,0.333333333,0.666666667,0.664440735,0.335141903,1.0
34625.0,2010/3/16,2010/3/16,男,4.0,上海,,CN,40.0,2014/3/31,7.0,3969.0,0.0,0.0,711.0,1065.0,5295.0,4256.85,2014/1/9,0.875,496.125,64.0,83.0,97.33333333,342.0,0.0,0.0,0.0,0.8039376770000001,1.0,6.0,758.0,3211.0,0.0,0.0,0.0,0.0,3969.0,3211.0,0.857142857,0.14285714300000002,0.19093199,0.8088161209999999,0.0
41599.0,2012/8/16,2012/8/16,男,4.0,郴州,湖南,CN,46.0,2014/3/31,3.0,4156.0,0.0,0.0,2500.0,0.0,4558.0,4256.5,2013/4/22,0.428571429,593.7142857000001,0.0,345.0,124.5,244.0,0.0,0.0,0.0,0.9338525670000001,2.0,1.0,4156.0,0.0,0.0,0.0,0.0,0.0,4156.0,0.0,0.333333333,0.666666667,0.999759442,0.0,0.0
3965.0,2010/9/15,2010/9/19,男,4.0,北京,.,CN,40.0,2014/3/31,5.0,4746.0,0.0,0.0,2384.0,1728.0,4689.0,4256.2,2013/7/12,0.625,593.25,23.0,264.0,111.0,201.0,0.0,0.0,0.0,0.90769887,3.0,2.0,2678.0,2068.0,0.0,0.0,0.0,0.0,4746.0,2068.0,0.4,0.6,0.564145776,0.435643564,0.0
5938.0,2012/9/9,2012/9/9,男,4.0,东莞,广东,CN,28.0,2014/3/31,7.0,2091.0,0.0,0.0,3816.0,0.0,11078.0,4256.1,2013/1/25,1.0,298.7142857,0.0,432.0,23.0,55.0,0.0,0.0,0.0,0.384193898,7.0,0.0,2091.0,0.0,0.0,0.0,0.0,0.0,2091.0,0.0,0.0,1.0,0.9995219890000001,0.0,0.0
53437.0,2011/10/7,2012/4/26,男,4.0,伊宁,新疆,CN,43.0,2014/3/31,6.0,3396.0,0.0,0.0,1578.0,1320.0,6175.0,4256.0,2014/1/18,0.75,424.5,25.0,74.0,126.4,534.0,0.0,0.0,0.0,0.689230769,4.0,2.0,2396.0,1000.0,0.0,0.0,0.0,0.0,3396.0,1000.0,0.333333333,0.666666667,0.705328231,0.294377392,0.0
17687.0,2006/6/5,2006/6/5,女,4.0,大连,辽宁,CN,46.0,2014/3/31,6.0,3053.0,0.0,0.0,3972.0,1007.0,7662.0,4255.94,2013/12/6,0.75,381.625,205.0,117.0,81.8,304.0,0.0,0.0,2.0,0.555460715,4.0,2.0,2197.0,856.0,0.0,0.0,0.0,0.0,3053.0,856.0,0.333333333,0.666666667,0.7193844140000001,0.280288147,2.0
34970.0,2012/4/21,2012/4/21,男,4.0,大连,辽宁,CN,50.0,2014/3/31,6.0,3165.0,0.0,0.0,2827.0,1403.0,5345.0,4255.23,2014/3/9,0.75,395.625,0.0,23.0,137.6,427.0,0.0,0.0,0.0,0.796114125,4.0,2.0,1847.0,1318.0,0.0,0.0,0.0,0.0,3165.0,1318.0,0.333333333,0.666666667,0.583385976,0.41629816799999997,0.0
43898.0,2010/11/3,2010/11/3,男,4.0,上海,上海,CN,31.0,2014/3/31,4.0,3663.0,0.0,0.0,710.0,0.0,5419.0,4255.1,2013/6/28,0.5,457.875,68.0,278.0,128.3333333,178.0,0.0,0.0,0.0,0.785218675,3.0,1.0,2470.0,1193.0,0.0,0.0,0.0,0.0,3663.0,1193.0,0.25,0.75,0.674126638,0.32560043699999996,0.0
59044.0,2011/3/3,2011/3/3,女,4.0,平顶山,河南,CN,29.0,2014/3/31,7.0,3184.0,0.0,0.0,4231.0,361.0,6178.0,4252.88,2014/3/30,0.875,398.0,42.0,2.0,114.5,424.0,0.0,0.0,0.0,0.688391065,6.0,1.0,3184.0,0.0,0.0,0.0,0.0,0.0,3184.0,0.0,0.14285714300000002,0.857142857,0.999686028,0.0,0.0
58991.0,2012/10/10,2012/10/11,男,4.0,苏州,江苏,CN,31.0,2014/3/31,8.0,3452.0,0.0,0.0,3510.0,640.0,6231.0,4252.35,2013/4/25,1.333333333,575.3333332999999,1.0,342.0,28.0,98.0,0.0,0.0,0.0,0.68245065,7.0,1.0,2986.0,466.0,0.0,0.0,0.0,0.0,3452.0,466.0,0.125,0.875,0.864755285,0.134955111,0.0
16192.0,2012/10/14,2012/10/14,女,4.0,广州,广东,CN,37.0,2014/3/31,5.0,3361.0,0.0,0.0,3264.0,816.0,7142.0,4252.2,2014/2/12,0.833333333,560.1666667000001,0.0,49.0,121.5,425.0,0.0,0.0,0.0,0.595379446,4.0,1.0,2635.0,726.0,0.0,0.0,0.0,0.0,3361.0,726.0,0.2,0.8,0.783759667,0.21594289100000003,0.0
47134.0,2005/1/26,2005/6/25,男,4.0,,,PH,59.0,2014/3/31,4.0,4537.0,0.0,0.0,0.0,4414.0,4977.0,4250.6,2014/1/25,0.5,567.125,425.0,67.0,79.66666667,132.0,0.0,0.0,0.0,0.854048624,0.0,4.0,0.0,4537.0,0.0,0.0,0.0,0.0,4537.0,4537.0,1.0,0.0,0.0,0.9997796390000001,0.0
15259.0,2011/11/9,2011/11/9,男,4.0,长春,吉林,CN,45.0,2014/3/31,5.0,2632.0,0.0,0.0,576.0,3293.0,8483.0,4249.97,2013/11/20,0.625,329.0,211.0,133.0,96.75,356.0,0.0,0.0,0.0,0.5009984679999999,1.0,4.0,331.0,2301.0,0.0,0.0,0.0,0.0,2632.0,2301.0,0.8,0.2,0.125712115,0.87390809,0.0
22893.0,2011/6/21,2011/6/21,男,4.0,新郑,河南,CN,47.0,2014/3/31,6.0,3432.0,0.0,0.0,2189.0,1808.0,7598.0,4249.09,2014/2/17,0.75,429.0,66.0,44.0,124.2,381.0,0.0,0.0,0.0,0.559237957,3.0,3.0,2128.0,1304.0,0.0,0.0,0.0,0.0,3432.0,1304.0,0.5,0.5,0.619866006,0.37984270299999995,0.0
12438.0,2008/6/29,2009/4/11,男,5.0,深圳市,广东,CN,65.0,2014/3/31,4.0,4179.0,0.0,0.0,0.0,3383.0,5737.0,4248.07,2014/3/16,0.5,522.375,99.0,16.0,205.33333330000002,432.0,0.0,0.0,0.0,0.7404688859999999,1.0,3.0,497.0,3682.0,0.0,0.0,0.0,0.0,4179.0,3682.0,0.75,0.25,0.118899522,0.8808612440000001,0.0
22356.0,2009/10/12,2009/10/12,男,4.0,,,CN,51.0,2014/3/31,2.0,5111.0,0.0,0.0,0.0,3415.0,7738.0,4246.4,2013/10/7,0.25,638.875,552.0,177.0,2.0,2.0,0.0,0.0,0.0,0.548772293,0.0,2.0,0.0,5111.0,0.0,0.0,0.0,0.0,5111.0,5111.0,1.0,0.0,0.0,0.999804382,0.0
34352.0,2013/3/1,2013/3/1,女,4.0,HONGKONG,HONG KONG,HK,54.0,2014/3/31,3.0,4707.0,0.0,0.0,2660.0,791.0,5172.0,4246.08,2013/10/18,0.6,941.4,0.0,166.0,115.5,219.0,0.0,0.0,0.0,0.820974478,2.0,1.0,3990.0,717.0,0.0,0.0,0.0,0.0,4707.0,717.0,0.333333333,0.666666667,0.8474936279999999,0.152293968,0.0
38514.0,2007/8/23,2007/8/23,女,4.0,深圳,广东,CN,33.0,2014/3/31,10.0,2156.0,0.0,0.0,1827.0,2791.0,8194.0,4245.91,2014/3/17,1.25,269.5,158.0,15.0,62.0,202.0,0.0,0.0,1.0,0.5181730529999999,3.0,7.0,1056.0,1100.0,0.0,0.0,0.0,0.0,2156.0,1100.0,0.7,0.3,0.489568846,0.509967548,1.0
54345.0,2011/10/31,2012/7/29,男,4.0,广州,广东,CN,35.0,2014/3/31,4.0,2733.0,0.0,0.0,2604.0,1128.0,6861.0,4243.95,2013/6/22,0.5,341.625,119.0,284.0,109.33333329999999,208.0,6603.0,1692.0,0.0,0.618561434,3.0,1.0,1964.0,769.0,0.0,8295.0,8295.0,1692.0,11028.0,2461.0,0.25,0.75,0.718361375,0.28127286,31.0
27359.0,2011/10/16,2012/11/11,男,4.0,汕头,广东,CN,46.0,2014/3/31,9.0,2098.0,0.0,0.0,3098.0,789.0,11240.0,4243.24,2014/3/31,1.125,262.25,224.0,1.0,63.25,485.0,37680.0,11572.0,2.0,0.377512456,7.0,2.0,1698.0,400.0,0.0,49252.0,49252.0,11572.0,51350.0,11972.0,0.222222222,0.7777777779999999,0.808956646,0.190566937,30.0
57943.0,2009/7/14,2009/7/15,男,4.0,上海,上海,CN,45.0,2014/3/31,8.0,3115.0,0.0,0.0,1200.0,1521.0,6380.0,4242.68,2014/1/17,1.0,389.375,168.0,75.0,69.71428571,126.0,0.0,0.0,0.0,0.664996865,3.0,5.0,1411.0,1704.0,0.0,0.0,0.0,0.0,3115.0,1704.0,0.625,0.375,0.452824134,0.5468549420000001,0.0
11571.0,2007/8/28,2009/10/25,女,4.0,广州市,广东省,CN,59.0,2014/3/31,5.0,2665.0,0.0,0.0,4093.0,0.0,7764.0,4242.6,2012/9/24,0.625,333.125,5.0,555.0,42.75,116.0,0.0,0.0,0.0,0.546445131,5.0,0.0,2665.0,0.0,0.0,0.0,0.0,0.0,2665.0,0.0,0.0,1.0,0.999624906,0.0,0.0
6274.0,2012/6/9,2012/6/9,男,4.0,长春市,吉林省,CN,41.0,2014/3/31,3.0,4000.0,0.0,0.0,2696.0,0.0,5882.0,4242.06,2013/10/6,0.375,500.0,0.0,178.0,242.0,484.0,0.0,0.0,0.0,0.7211934720000001,2.0,1.0,3292.0,708.0,0.0,0.0,0.0,0.0,4000.0,708.0,0.333333333,0.666666667,0.822794301,0.17695576100000002,0.0
19585.0,2010/9/4,2012/8/6,男,4.0,深圳,广东,CN,29.0,2014/3/31,4.0,2854.0,0.0,0.0,3480.0,660.0,6245.0,4241.75,2013/4/30,0.5,356.75,127.0,337.0,89.0,255.0,0.0,0.0,0.0,0.6792233790000001,3.0,1.0,2354.0,500.0,0.0,0.0,0.0,0.0,2854.0,500.0,0.25,0.75,0.8245183890000001,0.175131349,0.0
31283.0,2009/9/1,2009/10/17,男,4.0,HONG KONG,,HK,48.0,2014/3/31,6.0,2743.0,0.0,0.0,774.0,2088.0,7654.0,4239.65,2013/7/13,0.75,342.875,78.0,263.0,78.0,126.0,0.0,0.0,0.0,0.553912987,3.0,3.0,1411.0,1332.0,0.0,0.0,0.0,0.0,2743.0,1332.0,0.5,0.5,0.514212828,0.485422741,0.0
60775.0,2012/11/19,2012/11/19,女,4.0,广州,广东,CN,27.0,2014/3/31,8.0,3573.0,0.0,0.0,2613.0,2018.0,5505.0,4239.23,2014/1/2,1.333333333,595.5,0.0,90.0,58.42857143,273.0,0.0,1062.0,0.0,0.770069028,5.0,3.0,2030.0,1543.0,0.0,1062.0,1062.0,1062.0,4635.0,2605.0,0.375,0.625,0.567991046,0.431729155,14.0
34619.0,2011/2/1,2011/7/10,男,4.0,沈阳市,辽宁省,CN,44.0,2014/3/31,6.0,1640.0,0.0,0.0,240.0,384.0,8330.0,4237.57,2013/6/4,0.75,205.0,4.0,302.0,85.0,173.0,0.0,0.0,0.0,0.508711885,4.0,2.0,1058.0,582.0,0.0,0.0,0.0,0.0,1640.0,582.0,0.333333333,0.666666667,0.644728824,0.35466179200000003,0.0
52351.0,2013/1/21,2013/1/21,男,4.0,南京市,江苏省,CN,46.0,2014/3/31,3.0,2330.0,0.0,0.0,1679.0,1673.0,6364.0,4236.8,2013/8/16,0.6,466.0,0.0,229.0,103.5,204.0,0.0,0.0,0.0,0.665744815,2.0,1.0,1152.0,1178.0,0.0,0.0,0.0,0.0,2330.0,1178.0,0.333333333,0.666666667,0.494208494,0.505362505,0.0
1153.0,2007/5/22,2008/7/19,男,4.0,深圳,广东,CN,43.0,2014/3/31,5.0,2015.0,0.0,0.0,0.0,1335.0,8980.0,4235.58,2014/3/5,0.625,251.875,150.0,27.0,138.5,307.0,0.0,0.0,0.0,0.47166815100000004,3.0,2.0,1256.0,759.0,0.0,0.0,0.0,0.0,2015.0,759.0,0.4,0.6,0.6230158729999999,0.376488095,0.0
41755.0,2011/7/11,2011/7/11,男,4.0,乌鲁木齐,新疆,CN,47.0,2014/3/31,3.0,3449.0,0.0,0.0,2531.0,1060.0,8526.0,4234.58,2013/12/22,0.375,431.125,212.0,101.0,209.0,293.0,0.0,0.0,0.0,0.496666667,2.0,1.0,2464.0,985.0,0.0,0.0,0.0,0.0,3449.0,985.0,0.333333333,0.666666667,0.7142028990000001,0.285507246,0.0
42467.0,2012/2/20,2013/7/1,男,4.0,库尔勒,新疆,CN,42.0,2014/3/31,3.0,1970.0,0.0,0.0,0.0,3591.0,8526.0,4234.58,2014/2/23,0.375,246.25,456.0,38.0,118.5,202.0,0.0,0.0,0.0,0.496666667,0.0,3.0,0.0,1970.0,0.0,0.0,0.0,0.0,1970.0,1970.0,1.0,0.0,0.0,0.999492643,0.0
34206.0,2013/2/25,2013/2/25,男,4.0,Azumino-shi,Nagano-ken,JP,60.0,2014/3/31,3.0,2635.0,0.0,0.0,1477.0,1656.0,7371.0,4234.39,2013/11/12,0.6,527.0,0.0,141.0,130.0,258.0,0.0,0.0,0.0,0.574466151,1.0,2.0,1080.0,1555.0,0.0,0.0,0.0,0.0,2635.0,1555.0,0.666666667,0.333333333,0.40971168399999996,0.589908953,0.0
34475.0,2013/3/29,2013/3/29,男,4.0,吉林,吉林,CN,40.0,2014/3/31,3.0,3003.0,0.0,0.0,1708.0,1932.0,6701.0,4233.77,2013/8/14,0.6,600.6,0.0,231.0,69.0,98.0,0.0,0.0,0.0,0.63181167,1.0,2.0,1020.0,1983.0,0.0,0.0,0.0,0.0,3003.0,1983.0,0.666666667,0.333333333,0.33954727,0.66011984,0.0
32882.0,2012/2/24,2012/2/24,男,4.0,广州,广东,CN,37.0,2014/3/31,4.0,3601.0,0.0,0.0,2368.0,1691.0,5834.0,4232.06,2013/12/12,0.5,450.125,86.0,111.0,178.0,440.0,0.0,0.0,0.0,0.7254130959999999,2.0,2.0,2396.0,1205.0,0.0,0.0,0.0,0.0,3601.0,1205.0,0.5,0.5,0.6651860079999999,0.334536369,0.0
22063.0,2009/3/5,2009/3/5,男,4.0,上海,上海,CN,35.0,2014/3/31,6.0,2794.0,0.0,0.0,690.0,2912.0,8510.0,4231.86,2013/10/23,0.75,349.25,17.0,161.0,110.6,210.0,0.0,0.0,0.0,0.497280846,3.0,3.0,646.0,2148.0,0.0,0.0,0.0,0.0,2794.0,2148.0,0.5,0.5,0.23112701300000002,0.7685152059999999,0.0
8489.0,2006/9/10,2006/9/10,男,4.0,大连,辽宁,CN,47.0,2014/3/31,4.0,2788.0,0.0,0.0,3625.0,0.0,6815.0,4231.45,2012/10/25,0.5,348.5,189.0,524.0,6.0,10.0,0.0,0.0,0.0,0.620902421,4.0,0.0,2788.0,0.0,0.0,0.0,0.0,0.0,2788.0,0.0,0.0,1.0,0.9996414490000001,0.0,0.0
40215.0,2011/1/18,2012/4/15,男,4.0,贵阳,贵州,CN,49.0,2014/3/31,3.0,3913.0,0.0,0.0,3678.0,0.0,5013.0,4231.2,2012/4/28,0.375,489.125,14.0,704.0,6.5,10.0,0.0,0.0,0.0,0.8440454820000001,3.0,0.0,3913.0,0.0,0.0,0.0,0.0,0.0,3913.0,0.0,0.0,1.0,0.9997445070000001,0.0,0.0
62391.0,2011/10/28,2012/1/7,男,4.0,郑州,河南,CN,44.0,2014/3/31,5.0,3033.0,0.0,0.0,2753.0,950.0,8611.0,4230.75,2013/4/1,0.625,379.125,0.0,366.0,91.25,243.0,0.0,0.0,0.0,0.49131924299999996,4.0,1.0,2022.0,1011.0,0.0,0.0,0.0,0.0,3033.0,1011.0,0.2,0.8,0.666446935,0.333223467,0.0
53998.0,2007/4/17,2007/12/8,女,4.0,乌鲁木齐市,新疆,CN,42.0,2014/3/31,4.0,2670.0,0.0,0.0,4063.0,0.0,6588.0,4230.5,2013/2/2,0.5,333.75,170.0,424.0,45.66666667,116.0,0.0,0.0,0.0,0.642152398,4.0,0.0,2670.0,0.0,0.0,0.0,0.0,0.0,2670.0,0.0,0.0,1.0,0.999625608,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
