,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
44890,59266,2011/7/17,2011/8/9,男,4,长春,吉林,CN,35.0,2014/3/31,6,3246,0,0,3214.0,0.0,4457,3645.9,2013/1/19,0.75,405.75,27,438,53.2,170,0,0,0,0.818016603,6,0,3246,0,0,0,0,0,3246,0,0.0,1.0,0.9996920229999999,0.0,0,1
44896,21568,2008/8/13,2009/3/3,男,4,台北,,TW,58.0,2014/3/31,4,2495,0,0,2394.0,0.0,4959,3644.5,2013/3/24,0.5,311.875,20,374,112.33333329999999,148,0,0,0,0.734926396,4,0,2495,0,0,0,0,0,2495,0,0.0,1.0,0.9995993590000001,0.0,0,1
44897,35260,2009/7/6,2009/7/6,男,4,上海,上海,CN,35.0,2014/3/31,4,3176,0,0,363.0,0.0,4935,3644.25,2013/3/30,0.5,397.0,167,368,65.33333333,117,0,0,0,0.738449848,4,0,3176,0,0,0,0,0,3176,0,0.0,1.0,0.999685238,0.0,0,1
44898,9290,2012/1/16,2013/5/17,女,4,广州,广东,CN,33.0,2014/3/31,2,2658,0,0,0.0,2698.0,7672,3644.2,2013/5/20,0.25,332.25,411,317,3.0,3,880,1630,0,0.475,0,2,0,2658,0,2510,2510,1630,5168,4288,1.0,0.0,0.0,0.999623919,19,1
44899,32101,2011/3/1,2013/5/17,男,4,广州,广东,CN,42.0,2014/3/31,2,2658,0,0,0.0,2698.0,7672,3644.2,2013/5/20,0.25,332.25,411,317,3.0,3,0,0,0,0.475,0,2,0,2658,0,0,0,0,2658,2658,1.0,0.0,0.0,0.999623919,0,1
44900,37728,2012/5/15,2012/12/6,男,4,广州,广东,CN,41.0,2014/3/31,2,2658,0,0,2698.0,0.0,7672,3644.2,2012/12/20,0.25,332.25,205,468,14.0,14,0,0,0,0.475,2,0,2658,0,0,0,0,0,2658,0,0.0,1.0,0.999623919,0.0,0,1
44902,16369,2013/1/27,2013/1/27,女,4,青岛,山东,CN,32.0,2014/3/31,2,3190,0,0,2630.0,0.0,3793,3643.8,2013/1/28,0.4,638.0,0,429,1.0,1,0,0,0,0.960664382,2,0,3190,0,0,0,0,0,3190,0,0.0,1.0,0.9996866190000001,0.0,0,1
44906,7624,2009/11/30,2009/12/17,男,4,长春,吉林,CN,43.0,2014/3/31,5,4815,0,0,3840.0,0.0,3795,3643.2,2012/12/29,0.625,601.875,40,459,58.0,98,0,0,0,0.96,5,0,4815,0,0,0,0,0,4815,0,0.0,1.0,0.9997923590000001,0.0,0,1
44911,18121,2006/3/9,2006/5/2,男,4,Hong Kong,Hong Kong,HK,45.0,2014/3/31,3,2262,0,0,3071.0,0.0,4820,3642.6,2012/11/22,0.375,282.75,17,496,109.0,211,0,0,0,0.7557261409999999,3,0,2262,0,0,0,0,0,2262,0,0.0,1.0,0.9995581090000001,0.0,0,1
44912,60161,2011/11/24,2011/11/24,男,4,深圳,广东省,CN,44.0,2014/3/31,4,3467,0,0,1764.0,0.0,4658,3642.6,2012/6/25,0.5,433.375,29,646,18.66666667,46,0,0,0,0.7820094459999999,4,0,3467,0,0,0,0,0,3467,0,0.0,1.0,0.9997116490000001,0.0,0,1
44924,27483,2012/8/28,2012/12/4,男,4,北京,北京,CN,33.0,2014/3/31,5,3695,0,0,3523.0,0.0,5142,3640.75,2013/3/9,0.7142857140000001,527.8571429,98,389,23.75,44,1008,2031,0,0.708041618,5,0,3695,0,0,3039,3039,2031,6734,2031,0.0,1.0,0.999729437,0.0,19,1
44926,11433,2007/5/1,2007/5/23,男,4,神户,兵库县,JP,78.0,2014/3/31,4,3306,0,0,4671.0,0.0,5019,3640.0,2012/10/27,0.5,413.25,56,522,51.0,148,0,0,0,0.7252440729999999,4,0,3306,0,0,0,0,0,3306,0,0.0,1.0,0.999697611,0.0,0,1
44929,22704,2010/10/7,2010/10/7,女,4,北京,北京,CN,32.0,2014/3/31,6,3339,0,0,3690.0,0.0,3899,3639.4,2012/8/20,0.75,417.375,65,590,15.2,36,0,0,0,0.933418825,6,0,3339,0,0,0,0,0,3339,0,0.0,1.0,0.9997005990000001,0.0,0,1
44931,28742,2012/5/16,2012/7/22,男,4,广州,广东,CN,34.0,2014/3/31,2,3816,0,0,3145.0,0.0,3934,3638.95,2012/7/28,0.25,477.0,67,613,6.0,6,0,0,0,0.925,2,0,3816,0,0,0,0,0,3816,0,0.0,1.0,0.9997380140000001,0.0,0,1
44935,50137,2011/4/13,2011/4/13,女,4,hk,hk,HK,45.0,2014/3/31,3,3690,0,0,4362.0,0.0,3966,3638.4,2012/5/10,0.375,461.25,22,692,8.5,15,0,0,0,0.917397882,3,0,3690,0,0,0,0,0,3690,0,0.0,1.0,0.999729071,0.0,0,1
44940,8194,2012/8/22,2012/8/22,男,4,北京,.,CN,43.0,2014/3/31,4,3515,0,0,3456.0,0.0,4040,3636.0,2012/11/7,0.571428571,502.14285710000007,0,511,25.66666667,37,0,0,0,0.9,4,0,3515,0,0,0,0,0,3515,0,0.0,1.0,0.999715586,0.0,0,1
44944,12940,2010/8/31,2011/6/24,男,4,深圳,广东,CN,42.0,2014/3/31,6,3419,0,0,2922.0,1634.0,5006,3635.15,2013/5/25,0.75,427.375,35,312,76.8,233,0,0,0,0.72615861,4,2,2077,1342,0,0,0,0,3419,1342,0.333333333,0.666666667,0.607309942,0.392397661,0,1
44945,22183,2009/12/5,2010/2/4,女,4,深圳,广东,CN,35.0,2014/3/31,4,2056,0,0,1838.0,695.0,7583,3635.01,2013/6/24,0.5,257.0,11,282,146.0,408,0,0,0,0.479363049,2,2,1572,484,0,0,0,0,2056,484,0.5,0.5,0.764219737,0.235294118,0,1
44946,58323,2009/10/17,2009/10/22,男,4,广州,广东,CN,40.0,2014/3/31,3,3237,0,0,800.0,0.0,3635,3635.0,2012/11/2,0.375,404.625,1,516,107.0,158,0,0,1,1.0,3,0,3237,0,0,0,0,0,3237,0,0.0,1.0,0.999691167,0.0,1,1
44948,20707,2007/8/8,2007/10/18,男,4,深圳,广东,CN,53.0,2014/3/31,2,2753,0,0,3063.0,0.0,4154,3634.75,2012/4/17,0.25,344.125,14,715,2.0,2,0,0,0,0.875,2,0,2753,0,0,0,0,0,2753,0,0.0,1.0,0.999636892,0.0,0,1
44949,19351,2007/5/15,2010/9/6,女,4,尚志,黑龙江,CN,45.0,2014/3/31,4,2716,0,0,3200.0,0.0,4235,3634.65,2012/7/23,0.5,339.5,8,618,35.0,102,0,0,0,0.85824085,4,0,2716,0,0,0,0,0,2716,0,0.0,1.0,0.999631947,0.0,0,1
44956,51785,2012/8/8,2012/8/17,男,4,库尔勒,新疆,CN,32.0,2014/3/31,2,3824,0,0,2414.0,0.0,4209,3633.6,2012/8/17,0.28571428600000004,546.2857142999999,9,593,0.0,0,0,0,0,0.863292944,2,0,3824,0,0,0,0,0,3824,0,0.0,1.0,0.999738562,0.0,0,1
44958,34816,2011/5/18,2011/5/18,男,4,大阪,大阪,JP,50.0,2014/3/31,4,3434,0,0,2630.0,0.0,3633,3633.0,2012/11/5,0.5,429.25,174,513,14.66666667,39,0,0,0,1.0,4,0,3434,0,0,0,0,0,3434,0,0.0,1.0,0.999708879,0.0,0,1
44960,6674,2012/6/15,2012/8/4,男,4,.,天津,CN,45.0,2014/3/31,7,3721,0,0,4390.0,0.0,4728,3632.9,2012/12/21,0.875,465.125,50,467,23.16666667,67,0,0,0,0.768379865,7,0,3721,0,0,0,0,0,3721,0,0.0,1.0,0.999731327,0.0,0,1
44962,19399,2007/4/13,2009/12/2,女,4,,,TW,58.0,2014/3/31,5,3107,0,0,2509.0,0.0,5581,3632.35,2012/7/27,0.625,388.375,81,614,9.0,16,0,0,0,0.650842143,5,0,3107,0,0,0,0,0,3107,0,0.0,1.0,0.99967825,0.0,0,1
44964,3398,2008/1/23,2008/11/4,男,4,广州,广东,CN,39.0,2014/3/31,4,3471,0,0,3624.0,0.0,4781,3632.3,2012/10/10,0.5,433.875,6,539,62.0,112,0,0,0,0.759736457,4,0,3471,0,0,0,0,0,3471,0,0.0,1.0,0.999711982,0.0,0,1
44971,53282,2009/11/10,2012/2/24,女,4,哈市,黑龙江,CN,55.0,2014/3/31,4,3132,0,0,2334.0,0.0,8277,3631.0,2013/3/31,0.5,391.5,99,367,88.33333333,171,1500,0,0,0.438685514,4,0,3132,0,0,1500,1500,0,4632,0,0.0,1.0,0.999680817,0.0,1,1
44979,1465,2010/12/19,2011/2/28,男,4,,TOKYO,JP,52.0,2014/3/31,4,3223,0,0,3535.0,0.0,3940,3629.8,2012/6/1,0.5,402.875,3,670,19.33333333,37,0,0,0,0.921269036,4,0,3223,0,0,0,0,0,3223,0,0.0,1.0,0.9996898259999999,0.0,0,1
44982,51226,2011/11/14,2011/11/14,女,4,广州,广东,CN,54.0,2014/3/31,5,3266,0,0,3489.0,0.0,5502,3629.0,2013/1/11,0.625,408.25,27,446,64.5,106,1500,0,0,0.659578335,5,0,3266,0,0,1500,1500,0,4766,0,0.0,1.0,0.9996939090000001,0.0,1,1
44983,12777,2011/12/3,2011/12/3,男,4,深圳,广东,CN,32.0,2014/3/31,3,2338,0,0,2394.0,0.0,6716,3628.95,2012/5/26,0.375,292.25,16,676,19.5,34,0,0,0,0.540343955,3,0,2338,0,0,0,0,0,2338,0,0.0,1.0,0.999572467,0.0,0,1
44986,17623,2007/6/27,2007/6/27,男,4,大连,辽宁,CN,47.0,2014/3/31,3,3377,0,0,1312.0,0.0,4014,3628.2,2012/5/29,0.375,422.125,20,673,19.0,30,0,0,0,0.9038863979999999,3,0,3377,0,0,0,0,0,3377,0,0.0,1.0,0.9997039670000001,0.0,0,1
44988,17729,2006/8/17,2006/8/17,女,4,长春,吉林,CN,46.0,2014/3/31,2,3152,0,0,3085.0,0.0,5317,3628.15,2012/7/7,0.25,394.0,56,634,41.0,41,0,0,0,0.682367877,2,0,3152,0,0,0,0,0,3152,0,0.0,1.0,0.999682842,0.0,0,1
44993,9149,2011/1/13,2012/12/24,男,4,武汉,湖北,CN,31.0,2014/3/31,6,2995,0,0,2935.0,0.0,5057,3627.6,2013/4/19,0.75,374.375,267,348,23.2,41,1353,1599,0,0.7173422979999999,5,1,2319,676,0,2952,2952,1599,5947,2275,0.166666667,0.833333333,0.774032043,0.225634179,28,1
45000,4607,2010/5/11,2010/9/30,男,4,重庆,重庆,CN,31.0,2014/3/31,4,3173,0,0,3540.0,0.0,4764,3626.0,2012/12/11,0.5,396.625,5,477,83.0,194,0,0,0,0.761125105,4,0,3173,0,0,0,0,0,3173,0,0.0,1.0,0.99968494,0.0,0,1
45001,32628,2011/8/18,2012/7/11,男,4,广州,广东,CN,37.0,2014/3/31,2,3389,0,0,3141.0,0.0,4801,3625.8,2012/7/21,0.25,423.625,101,620,10.0,10,0,0,0,0.7552176629999999,2,0,3389,0,0,0,0,0,3389,0,0.0,1.0,0.999705015,0.0,0,1
45005,21627,2008/11/15,2008/11/16,男,4,PASIGCITY,METRO MANILA,PH,59.0,2014/3/31,4,2177,0,0,2580.0,0.0,5472,3625.2,2013/3/16,0.5,272.125,43,382,102.0,299,0,0,0,0.6625,4,0,2177,0,0,0,0,0,2177,0,0.0,1.0,0.999540863,0.0,0,1
45006,60566,2012/7/19,2012/7/19,男,4,北京,北京,CN,30.0,2014/3/31,5,3451,0,0,3627.0,0.0,4095,3624.75,2013/2/7,0.7142857140000001,493.0,0,419,50.75,152,0,0,0,0.885164835,5,0,3451,0,0,0,0,0,3451,0,0.0,1.0,0.999710313,0.0,0,1
45008,1342,2009/8/1,2010/2/3,女,4,南宁,广西,CN,42.0,2014/3/31,7,3456,0,0,3795.0,0.0,4613,3624.5,2013/2/28,0.875,432.0,15,398,53.0,189,1500,0,0,0.7857142859999999,7,0,3456,0,0,1500,1500,0,4956,0,0.0,1.0,0.999710732,0.0,1,1
45014,7974,2012/7/5,2012/7/5,女,4,沈阳市,辽宁省,CN,38.0,2014/3/31,5,2024,0,0,3242.0,0.0,10576,3623.5,2013/3/23,0.7142857140000001,289.14285710000007,0,375,65.25,203,0,0,0,0.34261535600000004,5,0,2024,0,0,0,0,0,2024,0,0.0,1.0,0.999506173,0.0,0,1
45015,24664,2012/4/16,2012/4/16,男,4,深圳,广东,CN,31.0,2014/3/31,5,3594,0,0,2529.0,1410.0,4306,3623.2,2013/4/29,0.625,449.25,0,338,94.5,108,350,0,0,0.841430562,4,1,2234,1360,0,350,350,0,3944,1360,0.2,0.8,0.621418637,0.378303199,1,1
45020,1887,2012/12/26,2013/1/21,男,4,珠海,广东,CN,31.0,2014/3/31,4,2663,0,0,3180.0,0.0,5183,3621.8,2013/2/25,0.666666667,443.83333330000005,26,401,11.66666667,21,0,0,0,0.6987844879999999,4,0,2663,0,0,0,0,0,2663,0,0.0,1.0,0.999624625,0.0,0,1
45024,61421,2013/3/12,2013/3/12,女,4,北京,北京,CN,39.0,2014/3/31,4,2226,0,0,1190.0,2275.0,5092,3621.19,2013/6/3,0.8,445.2,0,303,27.66666667,42,0,0,0,0.711152789,1,3,763,1463,0,0,0,0,2226,1463,0.75,0.25,0.342613381,0.656937584,0,1
45031,6578,2012/6/29,2012/6/29,女,4,广州,广东,CN,27.0,2014/3/31,4,4042,0,0,3664.0,0.0,4362,3620.4,2012/9/25,0.5,505.25,0,554,29.33333333,81,0,0,0,0.829986245,4,0,4042,0,0,0,0,0,4042,0,0.0,1.0,0.9997526590000001,0.0,0,1
45033,33486,2012/8/2,2012/8/2,男,4,龙岩,福建,CN,34.0,2014/3/31,3,2870,0,0,3206.0,0.0,5230,3620.25,2012/8/16,0.428571429,410.0,0,594,7.0,9,0,0,0,0.692208413,3,0,2870,0,0,0,0,0,2870,0,0.0,1.0,0.999651689,0.0,0,1
45034,41581,2012/1/2,2012/1/2,男,4,新加坡,新加坡,SG,40.0,2014/3/31,7,3919,0,0,2784.0,0.0,18702,3619.7,2012/12/7,0.875,489.875,72,481,29.66666667,86,0,0,0,0.193546145,7,0,3919,0,0,0,0,0,3919,0,0.0,1.0,0.999744898,0.0,0,1
45035,52759,2009/11/6,2010/8/7,男,4,上海,,CN,60.0,2014/3/31,3,2596,0,0,1170.0,0.0,4774,3619.6,2013/1/17,0.375,324.5,183,440,54.0,103,0,0,0,0.758190197,3,0,2596,0,0,0,0,0,2596,0,0.0,1.0,0.99961494,0.0,0,1
45036,32737,2011/12/9,2011/12/9,男,4,北京,北京,CN,40.0,2014/3/31,3,3667,0,0,3398.0,0.0,4374,3619.55,2013/1/23,0.375,458.375,51,434,123.0,131,0,0,0,0.8275148609999999,3,0,3667,0,0,0,0,0,3667,0,0.0,1.0,0.9997273720000001,0.0,0,1
45039,53215,2009/8/30,2010/10/22,男,4,成都,四川,CN,37.0,2014/3/31,2,3610,0,0,3144.0,0.0,3720,3619.0,2012/9/14,0.25,451.25,162,565,4.0,4,0,0,0,0.972849462,2,0,3610,0,0,0,0,0,3610,0,0.0,1.0,0.999723068,0.0,0,1
45041,13415,2012/8/3,2012/9/15,女,4,,,HK,35.0,2014/3/31,3,3117,0,0,2764.0,0.0,9047,3618.8,2012/10/2,0.428571429,445.2857143,43,547,8.5,14,0,0,0,0.4,3,0,3117,0,0,0,0,0,3117,0,0.0,1.0,0.999679282,0.0,0,1
45043,40092,2010/11/11,2011/10/23,女,4,云南,,CN,47.0,2014/3/31,3,2650,0,0,3531.0,0.0,4856,3618.3,2012/10/26,0.375,331.25,78,523,65.0,126,0,0,0,0.74511944,3,0,2650,0,0,0,0,0,2650,0,0.0,1.0,0.999622784,0.0,0,1
45049,3687,2008/10/27,2009/4/16,男,4,深圳,广东,CN,33.0,2014/3/31,3,2490,0,0,2196.0,1048.0,5549,3617.2,2013/4/23,0.375,311.25,39,344,174.0,346,0,0,0,0.651865201,2,1,1302,1188,0,0,0,0,2490,1188,0.333333333,0.666666667,0.522681654,0.476916901,0,1
45056,44020,2011/12/16,2012/1/28,男,4,沈阳市,辽宁省,CN,40.0,2014/3/31,3,1774,0,0,4906.0,0.0,4639,3616.0,2012/5/9,0.375,221.75,13,693,12.5,14,0,0,0,0.7794783359999999,3,0,1774,0,0,0,0,0,1774,0,0.0,1.0,0.99943662,0.0,0,1
45063,30248,2008/7/15,2010/7/1,女,4,广汉,四川,CN,40.0,2014/3/31,3,2966,0,0,910.0,2470.0,4170,3614.0,2013/5/16,0.375,370.75,59,321,175.5,349,0,0,0,0.8666666670000001,1,2,494,2472,0,0,0,0,2966,2472,0.666666667,0.333333333,0.16649814599999999,0.833164813,0,1
45067,47096,2004/12/7,2005/2/9,男,4,广州市,广东省,CN,77.0,2014/3/31,7,1573,0,0,3388.0,0.0,8973,3613.35,2012/7/12,0.875,196.625,6,629,16.0,41,1500,0,1,0.402691408,7,0,1573,0,0,1500,1500,0,3073,0,0.0,1.0,0.9993646759999999,0.0,2,1
45070,60596,2012/6/26,2012/8/25,女,4,乌鲁木齐,新疆,CN,24.0,2014/3/31,3,2517,0,0,2040.0,0.0,6774,3612.8,2013/4/25,0.375,314.625,60,342,121.5,191,0,0,0,0.533333333,2,1,1678,839,0,0,0,0,2517,839,0.333333333,0.666666667,0.666401906,0.333200953,0,1
45089,324,2012/1/16,2013/2/13,女,4,大连,辽宁,CN,53.0,2014/3/31,4,2454,0,0,1420.0,2085.0,5318,3608.7,2013/4/22,0.5,306.75,318,345,22.66666667,65,1231,2066,0,0.6785821740000001,2,2,1000,1454,0,3297,3297,2066,5751,3520,0.5,0.5,0.40733197600000004,0.592260692,30,1
45095,52213,2012/11/28,2012/11/28,女,4,北京,北京,CN,43.0,2014/3/31,2,2950,0,0,3050.0,0.0,4044,3607.25,2013/2/15,0.333333333,491.66666669999995,0,411,79.0,79,0,0,0,0.892000495,2,0,2950,0,0,0,0,0,2950,0,0.0,1.0,0.9996611320000001,0.0,0,1
45103,10230,2007/12/14,2008/1/28,男,4,北京,北京,CN,37.0,2014/3/31,3,2395,0,0,3194.0,0.0,5027,3606.2,2013/3/2,0.375,299.375,82,396,126.5,218,0,0,0,0.717366222,3,0,2395,0,0,0,0,0,2395,0,0.0,1.0,0.999582638,0.0,0,1
45107,44083,2012/4/24,2012/4/30,女,4,沈阳市,辽宁省,CN,23.0,2014/3/31,2,1854,0,0,3078.0,0.0,5342,3605.85,2012/5/8,0.25,231.75,6,694,8.0,8,0,0,0,0.675,2,0,1854,0,0,0,0,0,1854,0,0.0,1.0,0.999460916,0.0,0,1
45108,61846,2010/8/8,2010/8/8,女,4,本溪,辽宁,CN,43.0,2014/3/31,2,1854,0,0,3078.0,0.0,5342,3605.85,2012/10/6,0.25,231.75,181,543,7.0,7,0,0,0,0.675,2,0,1854,0,0,0,0,0,1854,0,0.0,1.0,0.999460916,0.0,0,1
45114,42812,2012/8/11,2012/8/15,男,4,广州,广东,CN,43.0,2014/3/31,4,3754,0,0,3670.0,0.0,5546,3605.2,2012/8/26,0.571428571,536.2857143,4,584,3.666666667,11,0,0,0,0.6500540929999999,4,0,3754,0,0,0,0,0,3754,0,0.0,1.0,0.999733688,0.0,0,1
45115,33564,2012/8/10,2012/8/10,女,4,上海,上海,CN,30.0,2014/3/31,2,4296,0,0,2240.0,0.0,4506,3604.8,2012/8/11,0.28571428600000004,613.7142857000001,0,599,1.0,1,0,0,0,0.8,2,0,4296,0,0,0,0,0,4296,0,0.0,1.0,0.9997672790000001,0.0,0,1
45119,21880,2009/2/17,2009/2/17,男,4,北京,北京,CN,48.0,2014/3/31,7,2112,0,0,3673.0,0.0,7543,3604.15,2012/11/24,0.875,264.0,0,494,39.5,71,0,0,0,0.477813867,7,0,2112,0,0,0,0,0,2112,0,0.0,1.0,0.9995267390000001,0.0,0,1
45120,45310,2011/9/7,2011/10/26,男,4,深圳,广东,CN,32.0,2014/3/31,3,2753,0,0,2713.0,0.0,5528,3604.07,2013/6/24,0.375,344.125,123,282,163.0,179,1414,766,0,0.6519663529999999,2,1,2753,0,0,2180,2180,766,4933,766,0.333333333,0.666666667,0.999636892,0.0,15,1
45121,33533,2012/5/30,2012/6/15,男,4,上海,-,CN,33.0,2014/3/31,6,2178,0,0,972.0,0.0,5129,3603.95,2013/4/18,0.75,272.25,16,349,61.4,203,0,0,0,0.702661337,4,2,1232,946,0,0,0,0,2178,946,0.333333333,0.666666667,0.565396971,0.43414410299999995,0,1
45124,45068,2009/12/23,2010/9/18,女,4,江门,广东,CN,49.0,2014/3/31,2,1680,0,0,3168.0,0.0,4957,3603.5,2012/8/19,0.25,210.0,137,591,3.0,3,1050,4327,0,0.726951785,2,0,1680,0,0,5377,5377,4327,7057,4327,0.0,1.0,0.9994051159999999,0.0,16,1
45126,21853,2008/12/16,2012/12/19,女,4,南京,江苏,CN,,2014/3/31,4,3965,0,0,3700.0,0.0,4774,3603.4,2013/1/25,0.5,495.625,262,432,12.33333333,31,0,0,0,0.7547968159999999,4,0,3965,0,0,0,0,0,3965,0,0.0,1.0,0.999747857,0.0,0,1
45127,40055,2009/5/30,2009/5/30,男,4,北京,北京,CN,52.0,2014/3/31,3,3459,0,0,3424.0,0.0,4940,3603.0,2012/9/18,0.375,432.375,135,561,17.5,32,0,0,0,0.729352227,3,0,3459,0,0,0,0,0,3459,0,0.0,1.0,0.9997109829999999,0.0,0,1
45138,6373,2012/3/14,2012/5/28,女,4,上海市,上海,CN,35.0,2014/3/31,3,3159,0,0,3366.0,0.0,4583,3600.5,2012/9/24,0.375,394.875,57,555,59.5,118,0,0,0,0.785620772,3,0,3159,0,0,0,0,0,3159,0,0.0,1.0,0.999683544,0.0,0,1
45140,29580,2007/6/21,2007/8/7,男,4,北京,北京,CN,36.0,2014/3/31,2,2902,0,0,3281.0,0.0,4500,3600.0,2013/2/9,0.25,362.75,306,417,8.0,8,0,0,0,0.8,2,0,2902,0,0,0,0,0,2902,0,0.0,1.0,0.9996555290000001,0.0,0,1
45141,49305,2009/9/18,2009/9/23,女,4,北京,北京,CN,40.0,2014/3/31,2,2902,0,0,3281.0,0.0,4500,3600.0,2013/2/9,0.25,362.75,306,417,8.0,8,0,0,0,0.8,2,0,2902,0,0,0,0,0,2902,0,0.0,1.0,0.9996555290000001,0.0,0,1
45146,32387,2011/6/1,2011/6/4,女,4,广州,广州,CN,36.0,2014/3/31,2,2885,0,0,3255.0,0.0,4644,3599.1,2012/12/1,0.25,360.625,128,487,116.0,116,0,0,0,0.775,2,0,2885,0,0,0,0,0,2885,0,0.0,1.0,0.9996535,0.0,0,1
45147,33914,2012/9/13,2012/9/13,女,4,Seongbuk-gu,Seoul,KR,47.0,2014/3/31,2,2885,0,0,3255.0,0.0,4644,3599.1,2012/10/27,0.28571428600000004,412.14285710000007,0,522,44.0,44,0,0,0,0.775,2,0,2885,0,0,0,0,0,2885,0,0.0,1.0,0.9996535,0.0,0,1
45148,21450,2008/6/25,2008/10/27,男,4,北京,北京,CN,56.0,2014/3/31,4,3244,0,0,3302.0,0.0,4997,3598.9,2013/3/23,0.5,405.5,69,375,95.66666667,144,0,0,0,0.720212127,4,0,3244,0,0,0,0,0,3244,0,0.0,1.0,0.9996918340000001,0.0,0,1
45151,1865,2012/11/29,2012/12/2,女,4,广州,广东,CN,28.0,2014/3/31,4,2417,0,0,3335.0,0.0,5229,3598.0,2013/2/24,0.666666667,402.8333333,3,402,28.0,73,0,0,0,0.6880856759999999,4,0,2417,0,0,0,0,0,2417,0,0.0,1.0,0.999586435,0.0,0,1
45159,50701,2012/3/29,2012/5/10,男,4,广州,广东,CN,44.0,2014/3/31,4,2805,0,0,3153.0,0.0,5822,3595.8,2012/8/26,0.5,350.625,39,584,36.0,45,0,0,0,0.61762281,4,0,2805,0,0,0,0,0,2805,0,0.0,1.0,0.9996436209999999,0.0,0,1
45160,62938,2007/10/12,2007/10/12,男,4,泽普,新疆,CN,36.0,2014/3/31,5,1762,0,0,1847.0,0.0,7571,3595.4,2013/3/15,0.625,220.25,31,383,79.25,166,0,0,0,0.47489103200000005,5,0,1762,0,0,0,0,0,1762,0,0.0,1.0,0.999432785,0.0,0,1
45166,22100,2010/11/7,2010/11/16,男,4,西安,陕西,CN,32.0,2014/3/31,5,2522,0,0,1754.0,1311.0,7069,3594.75,2013/4/4,0.625,315.25,219,363,37.25,76,0,0,0,0.508523129,3,2,1524,998,0,0,0,0,2522,998,0.4,0.6,0.604042806,0.39556084,0,1
45168,60589,2012/5/11,2012/5/11,男,4,延吉,吉林,CN,40.0,2014/3/31,3,3640,0,0,2948.0,740.0,4129,3594.6,2013/4/2,0.375,455.0,0,365,163.0,301,0,0,0,0.870573989,2,1,3136,504,0,0,0,0,3640,504,0.333333333,0.666666667,0.86130184,0.13842351,0,1
45169,6646,2012/7/3,2012/7/3,女,4,伊宁,新疆,CN,27.0,2014/3/31,3,3462,0,0,2367.0,0.0,4514,3594.25,2012/9/30,0.428571429,494.57142860000005,0,549,44.5,89,0,0,0,0.796245016,3,0,3462,0,0,0,0,0,3462,0,0.0,1.0,0.999711233,0.0,0,1
45170,30370,2008/6/10,2008/8/29,男,4,长沙,湖南,CN,42.0,2014/3/31,6,3728,0,0,2626.0,1291.0,4526,3593.35,2013/4/30,0.75,466.0,53,337,68.2,214,0,0,0,0.793935042,4,2,2505,1223,0,0,0,0,3728,1223,0.333333333,0.666666667,0.671761866,0.327969965,0,1
45174,11227,2005/7/13,2005/9/1,男,4,,,CN,65.0,2014/3/31,3,3600,0,0,3294.0,0.0,4665,3593.0,2012/12/11,0.375,450.0,31,477,111.5,184,0,0,0,0.7702036440000001,3,0,3600,0,0,0,0,0,3600,0,0.0,1.0,0.9997222990000001,0.0,0,1
45180,20889,2007/10/28,2007/10/28,女,4,,,JP,42.0,2014/3/31,2,3434,0,0,5748.0,0.0,3682,3591.6,2012/5/9,0.25,429.25,37,693,1.0,1,0,0,0,0.975448126,2,0,3434,0,0,0,0,0,3434,0,0.0,1.0,0.999708879,0.0,0,1
45182,16000,2012/8/21,2012/8/21,男,4,杭州,浙江,CN,42.0,2014/3/31,7,2344,0,0,3442.0,426.0,5287,3591.5,2013/5/16,1.0,334.85714289999993,0,321,44.66666667,66,0,0,0,0.6793077359999999,6,1,2117,227,0,0,0,0,2344,227,0.14285714300000002,0.857142857,0.902771855,0.096801706,0,1
45187,44155,2012/9/2,2012/9/2,女,4,盘锦市,辽宁省,CN,37.0,2014/3/31,2,1954,0,0,1778.0,0.0,5130,3591.0,2012/9/10,0.28571428600000004,279.14285710000007,0,569,8.0,8,0,0,0,0.7,2,0,1954,0,0,0,0,0,1954,0,0.0,1.0,0.9994884909999999,0.0,0,1
45189,62402,2011/9/28,2012/6/27,女,4,胶州市,山东,CN,32.0,2014/3/31,2,2392,0,0,2762.0,0.0,6840,3591.0,2012/7/28,0.25,299.0,87,613,31.0,31,0,0,0,0.525,2,0,2392,0,0,0,0,0,2392,0,0.0,1.0,0.999582115,0.0,0,1
