MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
58541.0,2010/7/24,2010/7/24,男,4.0,武进,江苏,CN,42.0,2014/3/31,12.0,7406.0,0.0,0.0,5625.0,3114.0,14885.0,9413.65,2014/3/29,1.5,925.75,13.0,3.0,65.0,273.0,0.0,0.0,3.0,0.63242526,7.0,5.0,4596.0,2810.0,0.0,0.0,0.0,0.0,7406.0,2810.0,0.41666666700000005,0.583333333,0.6204941270000001,0.379370865,3.0
42599.0,2012/6/27,2012/6/27,男,4.0,辽源,吉林,CN,55.0,2014/3/31,7.0,7761.0,0.0,0.0,7299.0,0.0,11293.0,9401.5,2012/10/15,0.875,970.125,0.0,534.0,18.33333333,70.0,0.0,0.0,0.0,0.832506863,7.0,0.0,7761.0,0.0,0.0,0.0,0.0,0.0,7761.0,0.0,0.0,1.0,0.999871167,0.0,0.0
5142.0,2011/2/26,2011/2/26,男,4.0,北京,北京,CN,39.0,2014/3/31,8.0,8932.0,0.0,0.0,2938.0,5413.0,14512.0,9388.26,2013/9/6,1.0,1116.5,110.0,208.0,59.0,217.0,0.0,0.0,0.0,0.646930816,4.0,4.0,2469.0,6463.0,0.0,0.0,0.0,0.0,8932.0,6463.0,0.5,0.5,0.27639091,0.723497145,1.0
42507.0,2012/6/2,2012/6/2,女,4.0,上海,上海,CN,39.0,2014/3/31,9.0,8082.0,0.0,0.0,2432.0,4422.0,12246.0,9385.8,2013/10/26,1.125,1010.25,0.0,158.0,63.875,190.0,1600.0,0.0,0.0,0.7664380209999999,4.0,5.0,4818.0,3264.0,0.0,1600.0,1600.0,0.0,9682.0,3264.0,0.5555555560000001,0.444444444,0.596065817,0.40381046600000003,2.0
42449.0,2012/4/9,2012/4/9,女,4.0,0,0,CN,48.0,2014/3/31,13.0,7650.0,0.0,0.0,2894.0,4769.0,15862.0,9355.67,2014/1/12,1.625,956.25,0.0,80.0,53.58333333,202.0,0.0,0.0,0.0,0.589816543,4.0,9.0,3611.0,4039.0,0.0,0.0,0.0,0.0,7650.0,4039.0,0.692307692,0.307692308,0.471964449,0.527904849,0.0
54025.0,2008/2/19,2008/4/30,男,4.0,乌鲁木齐,新疆,CN,52.0,2014/3/31,7.0,5748.0,0.0,0.0,0.0,7711.0,15840.0,9336.49,2014/3/28,0.875,718.5,451.0,4.0,46.0,88.0,0.0,0.0,0.0,0.589424874,0.0,7.0,0.0,5748.0,0.0,0.0,0.0,0.0,5748.0,5748.0,1.0,0.0,0.0,0.999826057,0.0
42606.0,2012/5/13,2012/5/13,女,4.0,广州,广东,CN,38.0,2014/3/31,15.0,7585.0,0.0,0.0,4452.0,5164.0,15711.0,9330.98,2013/11/13,1.875,948.125,0.0,140.0,39.21428571,144.0,0.0,300.0,0.0,0.593913818,7.0,8.0,3372.0,4213.0,0.0,300.0,300.0,300.0,7885.0,4513.0,0.533333333,0.46666666700000003,0.444503032,0.555365146,1.0
38422.0,2007/5/15,2012/4/30,男,4.0,长春,吉林,CN,73.0,2014/3/31,11.0,7439.0,0.0,0.0,4166.0,2947.0,13964.0,9324.02,2014/2/16,1.375,929.875,29.0,45.0,65.7,172.0,1500.0,0.0,0.0,0.667718419,7.0,4.0,4955.0,2484.0,0.0,1500.0,1500.0,0.0,8939.0,2484.0,0.363636364,0.636363636,0.665994624,0.333870968,1.0
31557.0,2010/4/16,2010/4/16,女,4.0,长春,吉林,CN,50.0,2014/3/31,10.0,7742.0,0.0,0.0,5709.0,2208.0,14495.0,9321.59,2013/8/5,1.25,967.75,20.0,240.0,52.33333333,206.0,0.0,0.0,0.0,0.6430900310000001,7.0,3.0,4853.0,2889.0,0.0,0.0,0.0,0.0,7742.0,2889.0,0.3,0.7,0.626759654,0.373111197,0.0
4143.0,2011/2/21,2011/2/21,男,4.0,Gyeyang-gu,Incheon,KR,51.0,2014/3/31,12.0,8449.0,0.0,0.0,25826.0,0.0,7414.0,9316.94,2013/11/24,1.5,1056.125,5.0,129.0,54.27272727,470.0,0.0,0.0,0.0,1.256668465,11.0,1.0,7150.0,1299.0,0.0,0.0,0.0,0.0,8449.0,1299.0,0.083333333,0.916666667,0.846153846,0.153727811,0.0
46620.0,2011/7/21,2011/10/12,男,4.0,大连,辽宁,CN,31.0,2014/3/31,6.0,6752.0,0.0,0.0,1207.0,6816.0,13138.0,9316.9,2014/3/11,0.75,844.0,90.0,21.0,124.0,492.0,3276.0,1588.0,0.0,0.709156645,2.0,4.0,700.0,6052.0,0.0,4864.0,4864.0,1588.0,11616.0,7640.0,0.666666667,0.333333333,0.103657634,0.896194284,19.0
52150.0,2012/11/21,2012/11/29,女,4.0,武汉,湖北,CN,48.0,2014/3/31,11.0,5829.0,0.0,0.0,4369.0,3954.0,14572.0,9315.56,2014/3/16,1.8333333330000001,971.5,8.0,16.0,47.3,151.0,0.0,0.0,0.0,0.639278068,5.0,6.0,2839.0,2990.0,0.0,0.0,0.0,0.0,5829.0,2990.0,0.545454545,0.454545455,0.486963979,0.512864494,0.0
4770.0,2010/8/18,2010/8/18,男,4.0,SAN GABRIEL,CALIFORNIA,US,45.0,2014/3/31,2.0,5269.0,0.0,0.0,3500.0,0.0,14113.0,9314.8,2012/9/6,0.25,658.625,143.0,573.0,15.0,15.0,0.0,0.0,0.0,0.6600155879999999,2.0,0.0,5269.0,0.0,0.0,0.0,0.0,0.0,5269.0,0.0,0.0,1.0,0.999810247,0.0,0.0
25664.0,2013/1/1,2013/4/15,男,4.0,哈尔滨,黑龙江,CN,55.0,2014/3/31,6.0,9484.0,0.0,0.0,0.0,5416.0,7998.0,9311.3,2013/11/20,1.2,1896.8,104.0,133.0,43.8,113.0,0.0,0.0,0.0,1.164203551,0.0,6.0,0.0,9484.0,0.0,0.0,0.0,0.0,9484.0,9484.0,1.0,0.0,0.0,0.99989457,0.0
44209.0,2013/1/1,2013/1/17,男,4.0,哈尔滨,黑龙江,CN,48.0,2014/3/31,15.0,9506.0,0.0,0.0,4886.0,3560.0,22082.0,9307.42,2014/3/10,3.0,1901.2,16.0,22.0,29.85714286,263.0,0.0,0.0,0.0,0.421493524,8.0,7.0,5063.0,4443.0,0.0,0.0,0.0,0.0,9506.0,4443.0,0.46666666700000003,0.533333333,0.53255496,0.467339855,0.0
29091.0,2005/2/10,2005/2/10,男,4.0,北京,北京,CN,42.0,2014/3/31,5.0,8222.0,0.0,0.0,5703.0,2468.0,8887.0,9301.12,2013/6/28,0.625,1027.75,229.0,278.0,56.0,102.0,0.0,0.0,0.0,1.046598402,4.0,1.0,5272.0,2950.0,0.0,0.0,0.0,0.0,8222.0,2950.0,0.2,0.8,0.641128542,0.358749848,0.0
37084.0,2007/3/10,2008/3/18,男,4.0,杭州,浙江,CN,40.0,2014/3/31,16.0,4595.0,0.0,0.0,2847.0,6064.0,18748.0,9300.65,2013/12/19,2.0,574.375,18.0,104.0,40.6,143.0,0.0,0.0,0.0,0.49608758299999994,6.0,10.0,1492.0,3103.0,0.0,0.0,0.0,0.0,4595.0,3103.0,0.625,0.375,0.324630113,0.675152306,0.0
12905.0,2010/11/2,2010/11/2,男,4.0,南宁,广西,CN,38.0,2014/3/31,8.0,6711.0,0.0,0.0,8449.0,0.0,14735.0,9294.45,2012/11/23,1.0,838.875,1.0,495.0,33.57142857,124.0,0.0,0.0,0.0,0.630773668,8.0,0.0,6711.0,0.0,0.0,0.0,0.0,0.0,6711.0,0.0,0.0,1.0,0.999851013,0.0,0.0
61373.0,2013/2/3,2013/2/3,男,4.0,北京,北京,CN,32.0,2014/3/31,6.0,6878.0,0.0,0.0,1928.0,5777.0,17859.0,9294.4,2014/2/19,1.2,1375.6,0.0,42.0,76.2,223.0,0.0,2464.0,0.0,0.520432275,2.0,4.0,1970.0,4908.0,0.0,2464.0,2464.0,2464.0,9342.0,7372.0,0.666666667,0.333333333,0.28637883399999997,0.713475796,1.0
28062.0,2007/2/1,2009/2/15,女,4.0,广州,广东,CN,31.0,2014/3/31,8.0,8799.0,0.0,0.0,944.0,5769.0,15210.0,9291.55,2013/12/24,1.0,1099.875,6.0,99.0,89.42857143,265.0,11344.0,10609.0,0.0,0.6108842870000001,4.0,4.0,400.0,8399.0,0.0,21953.0,21953.0,10609.0,30752.0,19008.0,0.5,0.5,0.045454545,0.954431818,36.0
17245.0,2013/1/28,2013/1/28,男,4.0,德阳,四川,CN,54.0,2014/3/31,10.0,8213.0,0.0,0.0,2068.0,7138.0,13591.0,9274.51,2014/1/14,2.0,1642.6,0.0,78.0,39.0,96.0,0.0,0.0,0.0,0.6824008540000001,3.0,7.0,1544.0,6669.0,0.0,0.0,0.0,0.0,8213.0,6669.0,0.7,0.3,0.18797175600000002,0.811906501,0.0
51859.0,2012/8/11,2012/8/11,男,4.0,北京,北京,CN,44.0,2014/3/31,14.0,8820.0,0.0,0.0,2030.0,7412.0,10772.0,9264.17,2014/3/20,2.0,1260.0,0.0,12.0,45.15384615,200.0,0.0,0.0,0.0,0.860023208,3.0,11.0,1830.0,6990.0,0.0,0.0,0.0,0.0,8820.0,6990.0,0.7857142859999999,0.214285714,0.207459472,0.7924271620000001,0.0
21822.0,2008/12/17,2011/3/19,男,4.0,广州,广东,CN,39.0,2014/3/31,12.0,9090.0,0.0,0.0,9455.0,0.0,11396.0,9263.9,2013/2/12,1.5,1136.25,36.0,414.0,25.54545455,73.0,0.0,0.0,0.0,0.812908038,12.0,0.0,9090.0,0.0,0.0,0.0,0.0,0.0,9090.0,0.0,0.0,1.0,0.9998900009999999,0.0,0.0
27056.0,2008/5/16,2008/5/16,女,4.0,阿图什,新疆,CN,37.0,2014/3/31,12.0,7004.0,0.0,0.0,3998.0,3844.0,16538.0,9263.42,2013/12/25,1.5,875.5,11.0,98.0,56.54545455,207.0,0.0,0.0,2.0,0.560129399,5.0,7.0,2730.0,4274.0,0.0,0.0,0.0,0.0,7004.0,4274.0,0.583333333,0.41666666700000005,0.389721627,0.6101356170000001,2.0
33068.0,2011/11/9,2011/11/9,男,4.0,大庆,黑龙江,CN,45.0,2014/3/31,8.0,5498.0,0.0,0.0,2555.0,5910.0,13738.0,9241.08,2014/3/15,1.0,687.25,22.0,17.0,98.85714286,321.0,0.0,0.0,0.0,0.6726655990000001,2.0,6.0,1630.0,3868.0,0.0,0.0,0.0,0.0,5498.0,3868.0,0.75,0.25,0.29641753,0.703400618,0.0
37338.0,2009/4/1,2010/6/2,男,4.0,上海,上海,CN,42.0,2014/3/31,12.0,6957.0,0.0,0.0,3938.0,5312.0,14687.0,9240.94,2014/3/5,1.5,869.625,12.0,27.0,62.90909091,222.0,0.0,0.0,0.0,0.629191802,6.0,6.0,2535.0,4422.0,0.0,0.0,0.0,0.0,6957.0,4422.0,0.5,0.5,0.36432883,0.63552745,0.0
23373.0,2011/9/3,2011/9/3,男,4.0,佛山市,广东省,CN,35.0,2014/3/31,10.0,7141.0,0.0,0.0,4812.0,3614.0,15297.0,9227.33,2013/11/27,1.25,892.625,7.0,126.0,66.44444444,261.0,0.0,0.0,0.0,0.603211741,7.0,3.0,4053.0,3088.0,0.0,0.0,0.0,0.0,7141.0,3088.0,0.3,0.7,0.567488099,0.432371885,0.0
44716.0,2007/9/1,2007/9/1,男,4.0,北京,,CN,37.0,2014/3/31,19.0,7998.0,0.0,0.0,7006.0,3394.0,13883.0,9218.94,2014/1/23,2.375,999.75,17.0,69.0,35.83333333,167.0,0.0,0.0,2.0,0.664045235,11.0,8.0,5278.0,2720.0,0.0,0.0,0.0,0.0,7998.0,2720.0,0.42105263200000004,0.578947368,0.659832479,0.340042505,2.0
5826.0,2012/4/11,2012/4/11,女,4.0,北京,北京,CN,56.0,2014/3/31,8.0,8525.0,0.0,0.0,6625.0,360.0,10964.0,9215.95,2013/4/24,1.0,1065.625,0.0,343.0,54.0,200.0,0.0,0.0,0.0,0.840564575,6.0,2.0,6870.0,1655.0,0.0,0.0,0.0,0.0,8525.0,1655.0,0.25,0.75,0.805770584,0.194112128,0.0
29757.0,2007/10/26,2007/12/5,男,4.0,珠海,广东,CN,53.0,2014/3/31,9.0,6849.0,0.0,0.0,5090.0,3278.0,18063.0,9213.96,2013/12/7,1.125,856.125,74.0,116.0,67.625,260.0,0.0,0.0,0.0,0.5101013120000001,6.0,3.0,3282.0,3567.0,0.0,0.0,0.0,0.0,6849.0,3567.0,0.333333333,0.666666667,0.47912408799999995,0.520729927,0.0
61017.0,2012/9/14,2012/9/23,女,4.0,广州市,广东,CN,33.0,2014/3/31,9.0,7467.0,0.0,0.0,1386.0,6932.0,15140.0,9205.39,2013/10/13,1.285714286,1066.714286,9.0,171.0,48.125,162.0,0.0,0.0,0.0,0.608017834,2.0,7.0,1206.0,6261.0,0.0,0.0,0.0,0.0,7467.0,6261.0,0.7777777779999999,0.222222222,0.16148902,0.8383770759999999,0.0
28352.0,2009/2/21,2009/2/28,女,4.0,深圳,广东,CN,40.0,2014/3/31,10.0,7974.0,0.0,0.0,1530.0,7161.0,10342.0,9201.77,2014/2/5,1.25,996.75,341.0,56.0,37.11111111,98.0,0.0,0.0,0.0,0.889747631,2.0,8.0,1616.0,6358.0,0.0,0.0,0.0,0.0,7974.0,6358.0,0.8,0.2,0.202633229,0.797241379,0.0
12784.0,2008/11/10,2009/7/2,女,4.0,上海,上海,CN,33.0,2014/3/31,7.0,9029.0,0.0,0.0,1225.0,5764.0,13095.0,9201.2,2014/3/28,0.875,1128.625,75.0,4.0,108.66666670000001,524.0,0.0,0.0,0.0,0.7026498659999999,2.0,5.0,1997.0,7032.0,0.0,0.0,0.0,0.0,9029.0,7032.0,0.7142857140000001,0.28571428600000004,0.221151717,0.778737542,0.0
12531.0,2008/11/1,2008/11/1,男,4.0,东莞,广东,CN,51.0,2014/3/31,11.0,7222.0,0.0,0.0,3600.0,4284.0,15400.0,9198.0,2014/3/5,1.375,902.75,45.0,27.0,65.9,176.0,0.0,0.0,0.0,0.597272727,5.0,6.0,3140.0,4082.0,0.0,0.0,0.0,0.0,7222.0,4082.0,0.545454545,0.454545455,0.434722415,0.565139139,0.0
43071.0,2013/2/26,2013/2/26,男,4.0,深圳,广东,CN,30.0,2014/3/31,9.0,6053.0,0.0,0.0,1794.0,6490.0,16245.0,9184.82,2014/3/11,1.8,1210.6,0.0,21.0,47.375,182.0,0.0,0.0,0.0,0.56539366,2.0,7.0,1910.0,4143.0,0.0,0.0,0.0,0.0,6053.0,4143.0,0.7777777779999999,0.222222222,0.315493888,0.684340932,0.0
7939.0,2012/8/26,2012/8/26,男,4.0,长沙,湖南,CN,37.0,2014/3/31,13.0,6592.0,0.0,0.0,2849.0,6183.0,16435.0,9181.18,2014/3/12,1.857142857,941.7142857000001,0.0,20.0,47.0,140.0,0.0,0.0,0.0,0.5586358379999999,5.0,8.0,2001.0,4591.0,0.0,0.0,0.0,0.0,6592.0,4591.0,0.615384615,0.384615385,0.30350371600000003,0.696344608,0.0
40804.0,2010/7/28,2010/7/29,男,4.0,广州,广东,CN,50.0,2014/3/31,9.0,6559.0,0.0,0.0,5973.0,2483.0,13997.0,9180.07,2013/7/7,1.125,819.875,26.0,269.0,54.5,256.0,0.0,0.0,0.0,0.655859827,6.0,3.0,4882.0,1677.0,0.0,0.0,0.0,0.0,6559.0,1677.0,0.333333333,0.666666667,0.744207317,0.25564024399999996,0.0
21383.0,2008/8/11,2008/11/1,女,4.0,上海,上海,CN,55.0,2014/3/31,9.0,7819.0,0.0,0.0,2604.0,0.0,10084.0,9175.55,2013/6/9,1.125,977.375,43.0,297.0,48.875,249.0,0.0,0.0,0.0,0.9099117409999999,5.0,4.0,4328.0,3491.0,0.0,0.0,0.0,0.0,7819.0,3491.0,0.444444444,0.5555555560000001,0.553452685,0.44641943700000003,0.0
7718.0,2012/3/1,2012/3/31,男,4.0,Gangnam-gu,Seoul,KR,43.0,2014/3/31,5.0,6594.0,0.0,0.0,7295.0,0.0,11610.0,9171.9,2012/6/14,0.625,824.25,4.0,657.0,17.5,39.0,0.0,0.0,0.0,0.79,5.0,0.0,6594.0,0.0,0.0,0.0,0.0,0.0,6594.0,0.0,0.0,1.0,0.99984837,0.0,0.0
36995.0,2006/12/18,2008/5/19,男,4.0,上海,上海,CN,36.0,2014/3/31,10.0,7877.0,0.0,0.0,2214.0,4913.0,12569.0,9167.3,2014/1/21,1.25,984.625,10.0,71.0,72.22222222,227.0,0.0,0.0,1.0,0.7293579440000001,4.0,6.0,3274.0,4603.0,0.0,0.0,0.0,0.0,7877.0,4603.0,0.6,0.4,0.41558771299999997,0.584285352,1.0
1860.0,2012/11/28,2013/8/14,男,4.0,广州,广东,CN,37.0,2014/3/31,7.0,9661.0,0.0,0.0,0.0,8912.0,11809.0,9165.32,2014/1/26,1.166666667,1610.166667,259.0,66.0,27.5,57.0,0.0,1992.0,0.0,0.77613007,0.0,7.0,0.0,9661.0,0.0,1992.0,1992.0,1992.0,11653.0,11653.0,1.0,0.0,0.0,0.999896502,1.0
54459.0,2012/5/27,2012/5/27,男,4.0,沈阳,辽宁,CN,27.0,2014/3/31,13.0,9060.0,0.0,0.0,5250.0,4200.0,9529.0,9165.04,2014/1/27,1.625,1132.5,0.0,65.0,50.83333333,191.0,5613.0,2632.0,0.0,0.9618050159999999,6.0,7.0,4988.0,4072.0,0.0,8245.0,8245.0,2632.0,17305.0,6704.0,0.538461538,0.46153846200000004,0.550491116,0.449398521,28.0
26867.0,2006/3/9,2006/3/9,男,4.0,哈尔滨,黑龙江,CN,54.0,2014/3/31,12.0,6669.0,0.0,0.0,5979.0,2614.0,16807.0,9157.74,2014/1/20,1.5,833.625,182.0,72.0,43.36363636,178.0,0.0,0.0,1.0,0.54487654,7.0,5.0,4887.0,1782.0,0.0,0.0,0.0,0.0,6669.0,1782.0,0.41666666700000005,0.583333333,0.732683658,0.267166417,1.0
39883.0,2009/1/11,2009/1/11,男,4.0,长沙,湖南,CN,41.0,2014/3/31,14.0,7258.0,0.0,0.0,7871.0,952.0,12632.0,9157.61,2013/12/19,1.75,907.25,5.0,104.0,47.84615385,239.0,0.0,0.0,0.0,0.724953293,12.0,2.0,6630.0,628.0,0.0,0.0,0.0,0.0,7258.0,628.0,0.14285714300000002,0.857142857,0.9133489459999999,0.086513294,0.0
62545.0,2006/9/9,2006/9/9,男,4.0,长春,吉林,CN,43.0,2014/3/31,10.0,7662.0,0.0,0.0,6454.0,2305.0,14584.0,9153.17,2014/1/7,1.25,957.75,199.0,85.0,49.66666667,115.0,0.0,0.0,0.0,0.6276172520000001,6.0,4.0,5206.0,2456.0,0.0,0.0,0.0,0.0,7662.0,2456.0,0.4,0.6,0.679368394,0.320501109,0.0
33639.0,2012/6/30,2012/6/30,男,4.0,哈尔滨,黑龙江,CN,49.0,2014/3/31,12.0,8267.0,0.0,0.0,2112.0,6437.0,13166.0,9151.64,2013/12/31,1.5,1033.375,0.0,92.0,49.90909091,126.0,0.0,0.0,0.0,0.6950964609999999,4.0,8.0,1652.0,6615.0,0.0,0.0,0.0,0.0,8267.0,6615.0,0.666666667,0.333333333,0.199806483,0.800072569,0.0
52851.0,2010/11/24,2010/11/24,男,4.0,广州市,广东省,CN,51.0,2014/3/31,6.0,7579.0,0.0,0.0,1716.0,6251.0,12537.0,9148.7,2013/10/6,0.75,947.375,104.0,178.0,89.8,205.0,0.0,0.0,0.0,0.7297359809999999,2.0,4.0,1535.0,6044.0,0.0,0.0,0.0,0.0,7579.0,6044.0,0.666666667,0.333333333,0.202506596,0.797361478,0.0
34258.0,2012/12/20,2012/12/29,男,4.0,北京,北京,CN,29.0,2014/3/31,8.0,8523.0,0.0,0.0,1762.0,6364.0,10342.0,9133.69,2013/6/28,1.333333333,1420.5,9.0,278.0,25.85714286,90.0,0.0,0.0,0.0,0.883164765,2.0,6.0,2009.0,6514.0,0.0,0.0,0.0,0.0,8523.0,6514.0,0.75,0.25,0.235687471,0.764195214,0.0
19865.0,2012/6/30,2012/8/17,男,4.0,厦门,福建,CN,30.0,2014/3/31,10.0,9038.0,0.0,0.0,4304.0,4291.0,10595.0,9133.45,2014/2/4,1.25,1129.75,48.0,57.0,59.55555556,164.0,1500.0,0.0,0.0,0.862052855,5.0,5.0,4346.0,4692.0,0.0,1500.0,1500.0,0.0,10538.0,4692.0,0.5,0.5,0.48080539899999997,0.519083969,1.0
22094.0,2009/4/10,2009/4/13,男,4.0,乌鲁木齐,新疆,CN,38.0,2014/3/31,13.0,4690.0,0.0,0.0,2295.0,4283.0,20788.0,9129.93,2014/3/29,1.625,586.25,19.0,3.0,59.08333333,320.0,0.0,100.0,0.0,0.439192322,3.0,10.0,1329.0,3361.0,0.0,100.0,100.0,100.0,4790.0,3461.0,0.7692307690000001,0.23076923100000002,0.283308463,0.716478363,1.0
51175.0,2012/1/19,2012/1/19,女,4.0,北京,北京,CN,35.0,2014/3/31,9.0,8022.0,0.0,0.0,0.0,8419.0,13511.0,9128.21,2014/2/22,1.125,1002.75,452.0,39.0,30.0,109.0,0.0,0.0,0.0,0.675613204,0.0,9.0,0.0,8022.0,0.0,0.0,0.0,0.0,8022.0,8022.0,1.0,0.0,0.0,0.9998753579999999,0.0
37511.0,2010/11/12,2011/1/13,女,4.0,佛山,广东,CN,32.0,2014/3/31,6.0,6506.0,0.0,0.0,0.0,7613.0,14303.0,9124.74,2013/11/19,0.75,813.25,445.0,134.0,30.4,121.0,0.0,0.0,0.0,0.637959869,0.0,6.0,0.0,6506.0,0.0,0.0,0.0,0.0,6506.0,6506.0,1.0,0.0,0.0,0.9998463190000001,0.0
60268.0,2011/12/4,2012/2/4,男,4.0,北京,北京,CN,37.0,2014/3/31,8.0,8360.0,0.0,0.0,7960.0,595.0,9448.0,9117.4,2013/5/27,1.0,1045.0,7.0,310.0,59.14285714,292.0,0.0,0.0,0.0,0.965008467,7.0,1.0,7750.0,610.0,0.0,0.0,0.0,0.0,8360.0,610.0,0.125,0.875,0.926922617,0.07295778,1.0
55439.0,2009/10/25,2010/3/8,男,4.0,SUBANG JAYA,SELANGOR,MY,36.0,2014/3/31,5.0,5120.0,0.0,0.0,3084.0,2160.0,14465.0,9112.95,2013/5/20,0.625,640.0,91.0,317.0,80.75,212.0,0.0,0.0,0.0,0.63,3.0,2.0,3072.0,2048.0,0.0,0.0,0.0,0.0,5120.0,2048.0,0.4,0.6,0.599882835,0.39992189,0.0
29492.0,2008/1/9,2008/1/9,男,4.0,北京,北京,CN,37.0,2014/3/31,9.0,8262.0,0.0,0.0,6022.0,2579.0,11735.0,9103.94,2014/1/31,1.125,1032.75,56.0,61.0,76.75,233.0,0.0,0.0,0.0,0.775793779,7.0,2.0,5453.0,2809.0,0.0,0.0,0.0,0.0,8262.0,2809.0,0.222222222,0.7777777779999999,0.659929808,0.339949171,0.0
10986.0,2004/12/2,2004/12/14,女,4.0,桂林,广西,CN,47.0,2014/3/31,12.0,6896.0,0.0,0.0,3522.0,4981.0,15737.0,9096.86,2014/3/2,1.5,862.0,105.0,30.0,54.18181818,171.0,0.0,0.0,0.0,0.578055538,6.0,6.0,2898.0,3998.0,0.0,0.0,0.0,0.0,6896.0,3998.0,0.5,0.5,0.42018268799999997,0.579672321,0.0
20991.0,2008/1/20,2009/4/9,男,4.0,郑州,河南,CN,37.0,2014/3/31,12.0,7965.0,0.0,0.0,7413.0,1430.0,12600.0,9096.6,2013/8/1,1.5,995.625,44.0,244.0,40.27272727,116.0,0.0,0.0,0.0,0.7219523809999999,10.0,2.0,7421.0,544.0,0.0,0.0,0.0,0.0,7965.0,544.0,0.166666667,0.833333333,0.9315842329999999,0.06829023299999999,0.0
46243.0,2007/5/31,2009/2/20,男,4.0,广州,广东,CN,39.0,2014/3/31,5.0,8967.0,0.0,0.0,4726.0,3128.0,9835.0,9087.54,2013/9/21,0.625,1120.875,81.0,193.0,114.25,273.0,0.0,0.0,0.0,0.924,3.0,2.0,5151.0,3816.0,0.0,0.0,0.0,0.0,8967.0,3816.0,0.4,0.6,0.574375558,0.425512935,0.0
48336.0,2008/7/7,2008/8/2,男,4.0,深圳,广东,CN,32.0,2014/3/31,15.0,5896.0,0.0,0.0,1445.0,5598.0,18913.0,9086.55,2014/3/29,1.875,737.0,100.0,3.0,44.85714286,281.0,0.0,0.0,0.0,0.48043938,5.0,10.0,1468.0,4428.0,0.0,0.0,0.0,0.0,5896.0,4428.0,0.666666667,0.333333333,0.24894013899999998,0.7508902829999999,1.0
34136.0,2012/12/15,2012/12/15,男,4.0,长春市,吉林省,CN,44.0,2014/3/31,7.0,6960.0,0.0,0.0,2562.0,5356.0,12900.0,9084.92,2013/10/23,1.166666667,1160.0,0.0,161.0,52.0,215.0,0.0,0.0,0.0,0.704257364,2.0,5.0,2040.0,4920.0,0.0,0.0,0.0,0.0,6960.0,4920.0,0.7142857140000001,0.28571428600000004,0.293061342,0.7067950009999999,0.0
26506.0,2011/4/15,2011/4/15,男,4.0,阜康,新疆,CN,38.0,2014/3/31,4.0,6318.0,0.0,0.0,3692.0,3338.0,13934.0,9078.3,2013/7/14,0.5,789.75,354.0,262.0,38.33333333,109.0,0.0,0.0,0.0,0.6515214579999999,2.0,2.0,2658.0,3660.0,0.0,0.0,0.0,0.0,6318.0,3660.0,0.5,0.5,0.42063617700000006,0.579205571,0.0
22840.0,2010/9/22,2010/9/27,男,4.0,武汉,湖北,CN,34.0,2014/3/31,12.0,9119.0,0.0,0.0,3111.0,6198.0,10548.0,9067.14,2013/12/15,1.5,1139.875,12.0,108.0,55.54545455,219.0,0.0,1600.0,0.0,0.859607509,3.0,9.0,2711.0,6408.0,0.0,1600.0,1600.0,1600.0,10719.0,8008.0,0.75,0.25,0.297258772,0.7026315790000001,2.0
61138.0,2013/3/23,2013/7/31,男,4.0,惠州市,广东省,CN,45.0,2014/3/31,8.0,8648.0,0.0,0.0,0.0,8136.0,12427.0,9057.05,2014/2/14,1.6,1729.6,130.0,47.0,28.28571429,60.0,0.0,0.0,0.0,0.7288203109999999,0.0,8.0,0.0,8648.0,0.0,0.0,0.0,0.0,8648.0,8648.0,1.0,0.0,0.0,0.99988438,0.0
15341.0,2013/1/11,2013/1/11,男,4.0,上海市,上海市,CN,44.0,2014/3/31,15.0,8302.0,0.0,0.0,2867.0,7349.0,13230.0,9056.54,2014/2/14,3.0,1660.4,0.0,47.0,28.5,137.0,0.0,750.0,0.0,0.6845457290000001,4.0,11.0,2171.0,6131.0,0.0,750.0,750.0,750.0,9052.0,6881.0,0.7333333329999999,0.26666666699999997,0.26147175699999997,0.7384078040000001,1.0
