,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
3658,26791,2008/12/4,2008/12/4,男,4,北京,北京,CN,36.0,2014/3/31,43,36288,0,0,21337.0,18123.0,44501,40073.3,2014/3/30,5.375,4536.0,20,2,16.88095238,60,117,12000,1,0.9005033590000001,25,18,18556,17732,0,12117,12117,12000,48405,29732,0.418604651,0.581395349,0.5113395239999999,0.488632919,5,4
3659,21809,2009/11/11,2009/12/13,男,4,东莞,广东,CN,37.0,2014/3/31,37,30956,0,0,19699.0,16458.0,62154,40068.7,2014/3/7,4.625,3869.5,16,25,19.16666667,53,0,0,4,0.644668083,21,16,16414,14542,0,0,0,0,30956,14542,0.43243243200000003,0.567567568,0.530219336,0.469748361,4,4
3662,20265,2005/4/22,2005/6/12,男,4,深圳,广东,CN,37.0,2014/3/31,32,37678,0,0,12278.0,17648.0,48686,40042.42,2014/3/20,4.0,4709.75,6,12,23.0,82,300,0,1,0.82246272,16,16,14926,22752,0,300,300,0,37978,22752,0.5,0.5,0.39613577899999997,0.603837681,2,4
3664,2090,2005/3/9,2005/4/16,男,4,广州,广东,CN,42.0,2014/3/31,35,37621,0,0,19903.0,15190.0,53828,40031.05,2014/1/24,4.375,4702.625,8,68,19.26470588,105,0,1345,1,0.743684514,19,16,22831,14790,0,1345,1345,1345,38966,16135,0.457142857,0.542857143,0.606852374,0.39312104600000003,2,4
3665,5786,2011/12/1,2012/1/25,女,4,盐城,江苏,CN,36.0,2014/3/31,41,39529,0,0,17768.0,17129.0,55943,40017.38,2014/3/11,5.125,4941.125,13,21,17.425,76,1500,0,2,0.7153241690000001,20,21,19560,19969,0,1500,1500,0,41029,19969,0.5121951220000001,0.487804878,0.494814065,0.505160637,3,4
3667,54813,2006/7/4,2006/7/4,男,5,广州,广东,CN,37.0,2014/3/31,54,35775,0,1397,15578.0,23936.0,58975,40012.26,2014/3/30,6.75,4471.875,11,2,13.54716981,90,0,0,1,0.6784613820000001,23,31,13075,22700,1397,0,1397,1397,37172,24097,0.574074074,0.425925926,0.36546847,0.634503578,2,4
3669,47616,2008/4/25,2008/4/25,男,5,武汉市,湖北,CN,35.0,2014/3/31,46,35015,0,1605,13074.0,26681.0,52890,39998.5,2014/3/20,5.75,4376.875,0,12,15.97777778,66,0,11848,0,0.7562582720000001,17,29,11779,23236,1605,11848,13453,13453,48468,36689,0.630434783,0.36956521700000006,0.336389079,0.663582362,10,4
3670,36884,2006/10/9,2006/11/20,女,4,深圳,广东,CN,47.0,2014/3/31,26,38731,0,0,12315.0,20509.0,49501,39995.29,2014/2/12,3.25,4841.375,9,49,26.92,82,0,0,1,0.807969334,11,15,13236,25495,0,0,0,0,38731,25495,0.576923077,0.423076923,0.341732934,0.658241248,2,4
3671,11818,2008/2/19,2008/10/8,男,4,北京,北京,CN,47.0,2014/3/31,35,39464,0,0,19464.0,17568.0,55375,39988.12,2014/2/13,4.375,4933.0,16,48,19.61764706,126,1500,0,2,0.722133093,19,16,19944,19520,0,1500,1500,0,40964,19520,0.457142857,0.542857143,0.5053591789999999,0.49461548200000005,3,4
3672,58989,2010/11/23,2010/11/23,男,4,北京,北京,CN,47.0,2014/3/31,41,37696,0,0,33385.0,6207.0,55631,39980.27,2014/3/11,5.125,4712.0,50,21,16.5,168,0,0,1,0.7186689079999999,35,6,32242,5454,0,0,0,0,37696,5454,0.146341463,0.853658537,0.855293525,0.144679948,4,4
3673,21675,2010/7/23,2010/7/23,女,4,北京,,CN,31.0,2014/3/31,28,39990,0,0,16813.0,17829.0,49234,39975.25,2014/1/22,3.5,4998.75,12,70,24.03703704,109,0,0,2,0.8119439820000001,14,14,19715,20275,0,0,0,0,39990,20275,0.5,0.5,0.492985922,0.506989073,4,4
3674,28726,2012/4/24,2012/6/5,男,5,深圳,广东,CN,40.0,2014/3/31,45,36142,0,3064,9698.0,25790.0,55826,39969.48,2014/3/23,5.625,4517.75,42,9,14.93181818,76,0,0,1,0.715965321,15,30,11602,24540,3064,0,3064,3064,39206,27604,0.666666667,0.333333333,0.321002684,0.6789696479999999,1,4
3675,29191,2005/5/20,2005/5/20,女,4,广州市,广东,CN,46.0,2014/3/31,27,38446,0,0,16685.0,24027.0,57305,39964.32,2014/3/7,3.375,4805.75,0,25,27.15384615,164,0,4794,2,0.697396737,12,15,17000,21446,0,4794,4794,4794,43240,26240,0.5555555560000001,0.444444444,0.442167139,0.557806851,7,4
3677,60185,2011/12/31,2012/1/9,男,5,中山,广东,CN,38.0,2014/3/31,45,32606,0,1821,15042.0,21495.0,59024,39954.55,2014/3/4,5.625,4075.75,51,28,14.81818182,80,494,11134,3,0.676920405,15,30,13212,19394,1821,11628,13449,12955,46055,32349,0.666666667,0.333333333,0.40518907,0.594780262,22,4
3680,29739,2007/10/4,2007/10/22,男,4,.,.,HK,63.0,2014/3/31,31,35486,0,0,14600.0,22075.0,58559,39939.65,2014/3/21,3.875,4435.75,14,11,23.53333333,132,0,0,1,0.6820411890000001,14,17,11805,23681,0,0,0,0,35486,23681,0.548387097,0.45161290299999995,0.332657029,0.667314791,1,4
3681,29439,2005/10/8,2007/4/18,男,5,哈尔滨,黑龙江,CN,47.0,2014/3/31,36,38222,0,0,12168.0,21831.0,55142,39932.71,2014/3/18,4.5,4777.75,46,14,19.17142857,120,500,1796,3,0.724179573,15,21,12584,25638,0,2296,2296,1796,40518,27434,0.583333333,0.41666666700000005,0.329225859,0.6707479789999999,6,4
3682,58338,2009/11/25,2009/11/25,男,4,广州,广东,CN,48.0,2014/3/31,40,33848,0,0,14066.0,12424.0,57939,39926.93,2014/2/17,5.0,4231.0,1,44,17.58974359,77,0,0,2,0.6891201090000001,24,16,22644,11204,0,0,0,0,33848,11204,0.4,0.6,0.6689710179999999,0.330999439,3,4
3683,38843,2007/1/16,2007/1/16,男,5,上海,,CN,47.0,2014/3/31,44,36505,0,393,11438.0,16788.0,51226,39914.98,2014/3/14,5.5,4563.125,20,18,16.11627907,86,0,0,4,0.779193769,20,24,17660,18845,393,0,393,393,36898,19238,0.545454545,0.454545455,0.483756095,0.5162165120000001,4,4
3687,57156,2008/3/21,2008/10/15,男,4,,,HK,51.0,2014/3/31,29,32247,0,0,7933.0,25511.0,52967,39897.59,2014/3/18,3.625,4030.875,61,14,23.42857143,132,0,0,0,0.753253724,8,21,8531,23716,0,0,0,0,32247,23716,0.7241379309999999,0.275862069,0.264543538,0.735425453,0,4
3688,759,2006/7/10,2006/7/10,男,5,广州,广东,CN,42.0,2014/3/31,44,33456,0,3758,3970.0,32660.0,58366,39892.4,2014/3/30,5.5,4182.0,253,2,11.06976744,65,0,0,0,0.683486962,3,41,3962,29494,3758,0,3758,3758,37214,33252,0.931818182,0.06818181799999999,0.118420659,0.881549452,0,4
3689,34286,2013/2/10,2013/2/10,男,5,上海市,上海,CN,39.0,2014/3/31,29,36079,0,1868,0.0,13517.0,47547,39890.15,2014/3/30,5.8,7215.8,0,2,14.78571429,34,0,0,0,0.8389625,2,27,2037,34042,1868,0,1868,1868,37947,35910,0.931034483,0.068965517,0.05645787099999999,0.9435144120000001,0,4
3690,25359,2012/11/21,2012/11/21,男,5,广州,广东,CN,31.0,2014/3/31,61,34332,0,3606,10168.0,31336.0,53420,39884.79,2014/3/31,10.16666667,5722.0,0,1,8.266666667,40,0,0,2,0.7466265440000001,11,50,10158,24174,3606,0,3606,3606,37938,27780,0.8196721309999999,0.18032786899999997,0.29586695,0.704103923,3,4
3691,34627,2006/8/23,2006/8/28,女,5,大连,辽宁,CN,43.0,2014/3/31,51,32667,0,1095,15766.0,7743.0,47317,39882.67,2014/1/27,6.375,4083.375,13,65,13.06,90,0,0,3,0.842882474,29,22,20285,12382,1095,0,1095,1095,33762,13477,0.431372549,0.568627451,0.620944043,0.37902534600000004,3,4
3693,56391,2005/9/19,2005/11/1,男,5,深圳,广东,CN,70.0,2014/3/31,35,32871,0,420,13595.0,21736.0,61517,39853.93,2014/3/29,4.375,4108.875,20,3,20.82352941,104,0,0,2,0.647852301,15,20,12980,19891,420,0,420,420,33291,20311,0.571428571,0.428571429,0.39486493100000003,0.605104648,2,4
3694,142,2010/12/20,2011/4/5,男,4,沈阳,辽宁,CN,40.0,2014/3/31,24,31491,0,0,9028.0,25051.0,56650,39853.77,2014/3/27,3.0,3936.375,215,5,22.2173913,67,9080,7770,0,0.703508738,7,17,7197,24294,0,16850,16850,7770,48341,32064,0.708333333,0.291666667,0.228534231,0.771434015,32,4
3695,11506,2007/9/2,2007/9/2,男,4,东莞,广东,CN,58.0,2014/3/31,41,32131,0,0,23242.0,10946.0,57828,39853.69,2014/3/23,5.125,4016.375,6,9,17.9,113,0,0,0,0.689176351,27,14,23595,8536,0,0,0,0,32131,8536,0.341463415,0.658536585,0.734314702,0.265654177,0,4
3696,46069,2007/1/21,2008/1/6,男,5,杭州,浙江,CN,38.0,2014/3/31,51,27739,0,1906,18016.0,18385.0,64701,39852.96,2014/3/25,6.375,3467.375,18,7,14.12,79,800,12300,1,0.615955858,25,26,13945,13794,1906,13100,15006,14206,42745,28000,0.509803922,0.490196078,0.5027036770000001,0.497260274,4,4
3697,15079,2011/11/4,2011/11/4,女,5,.,北京市,CN,39.0,2014/3/31,42,32607,0,1709,11062.0,26442.0,54421,39851.68,2014/3/11,5.25,4075.875,115,21,14.51219512,86,0,3122,2,0.7322849640000001,11,31,9303,23304,1709,3122,4831,4831,37438,28135,0.738095238,0.261904762,0.285298086,0.714671246,10,4
3698,24544,2012/5/15,2012/5/15,男,5,上海,上海,CN,28.0,2014/3/31,41,38323,0,0,15911.0,16405.0,46894,39850.73,2014/2/17,5.125,4790.375,0,44,16.075,106,1782,0,2,0.849804453,22,19,21117,17206,0,1782,1782,0,40105,17206,0.463414634,0.5365853660000001,0.55101242,0.448961486,3,4
3699,52595,2009/8/16,2009/8/16,男,4,沈阳,辽宁,CN,30.0,2014/3/31,33,31720,0,0,19472.0,20543.0,52255,39842.87,2014/2/18,4.125,3965.0,21,43,20.84375,126,0,0,0,0.762470003,17,16,15783,15937,0,0,0,0,31720,15937,0.484848485,0.515151515,0.497556824,0.502411652,0,4
3701,62929,2007/5/18,2008/9/1,女,4,乌鲁木齐市,新疆,CN,38.0,2014/3/31,25,30133,0,0,19793.0,12092.0,70813,39827.85,2014/3/31,3.125,3766.625,18,1,29.66666667,185,0,419,0,0.562436982,14,11,16815,13318,0,419,419,419,30552,13737,0.44,0.56,0.558007566,0.441959249,1,4
3702,37526,2011/1/19,2011/2/7,女,5,广州,广东,CN,31.0,2014/3/31,26,32947,0,0,11067.0,19805.0,59040,39821.6,2014/3/31,3.25,4118.375,18,1,28.48,176,4000,4880,2,0.674485095,12,14,10374,22573,0,8880,8880,4880,41827,27453,0.538461538,0.46153846200000004,0.314859779,0.68510987,25,4
3703,40244,2009/7/20,2009/12/8,女,4,长沙,湖南,CN,40.0,2014/3/31,21,36581,0,0,14029.0,10774.0,50787,39821.13,2014/2/14,2.625,4572.625,82,47,30.1,166,0,0,2,0.784081163,12,9,23972,12609,0,0,0,0,36581,12609,0.428571429,0.571428571,0.655294954,0.34467771,2,4
3705,1792,2012/9/11,2012/10/31,男,5,广州,广东,CN,28.0,2014/3/31,36,38090,0,2543,8660.0,28515.0,48978,39814.64,2014/3/30,5.1428571430000005,5441.428571,50,2,14.74285714,66,0,0,2,0.8129086529999999,7,29,8453,29637,2543,0,2543,2543,40633,32180,0.805555556,0.194444444,0.221915938,0.7780578090000001,2,4
3706,12281,2008/7/20,2012/2/13,女,5,.,北京,CN,54.0,2014/3/31,41,36932,0,2822,2896.0,31486.0,51232,39811.15,2014/3/22,5.125,4616.5,6,10,17.875,170,300,5978,2,0.777075851,4,37,2296,34636,2822,6278,9100,8800,46032,43436,0.9024390240000001,0.097560976,0.062166625999999996,0.9378062979999999,13,4
3707,59842,2011/10/18,2011/11/2,男,4,新会,广东,CN,35.0,2014/3/31,30,36003,0,0,18205.0,16814.0,51091,39805.4,2014/3/11,3.75,4500.375,24,21,23.65517241,99,0,0,0,0.7791078659999999,16,14,18206,17797,0,0,0,0,36003,17797,0.46666666700000003,0.533333333,0.505666037,0.494306188,0,4
3708,31830,2010/11/6,2010/11/6,女,5,广州,广东,CN,35.0,2014/3/31,30,38548,0,0,23417.0,10340.0,51712,39803.86,2014/1/17,3.75,4818.5,2,75,22.55172414,155,0,4006,0,0.7697219209999999,20,10,28321,10227,0,4006,4006,4006,42554,14233,0.333333333,0.666666667,0.734675348,0.265298711,14,4
3709,47722,2007/9/23,2007/12/26,男,5,深圳,广东,CN,39.0,2014/3/31,58,36558,0,4358,6471.0,33267.0,51704,39803.42,2014/3/31,7.25,4569.75,125,1,10.61403509,62,0,0,3,0.7698325079999999,11,47,4732,31826,4358,0,4358,4358,40916,36184,0.810344828,0.18965517199999998,0.129434613,0.8705380340000001,4,4
3710,9541,2006/2/22,2006/3/13,男,5,广州,广东,CN,50.0,2014/3/31,36,34415,0,1307,9490.0,28674.0,51071,39793.56,2014/3/27,4.5,4301.875,6,5,20.57142857,194,0,0,0,0.77918114,10,26,8924,25491,1307,0,1307,1307,35722,26798,0.7222222220000001,0.27777777800000003,0.259298001,0.740672943,0,4
3711,56718,2007/12/9,2007/12/10,男,5,武汉,湖北,CN,57.0,2014/3/31,44,38301,0,479,21263.0,15231.0,48757,39785.17,2014/3/7,5.5,4787.625,0,25,16.41860465,86,0,2000,1,0.815988884,24,20,21786,16515,479,2000,2479,2479,40780,18994,0.454545455,0.545454545,0.568795363,0.431178529,2,4
3712,41584,2011/4/29,2011/5/10,女,4,深圳,广东,CN,27.0,2014/3/31,52,24290,0,168,20767.0,16945.0,72491,39782.2,2014/2/16,6.5,3036.25,30,45,12.8627451,109,0,500,0,0.548788125,26,26,14322,9968,168,500,668,668,24958,10636,0.5,0.5,0.589601087,0.410357746,1,4
3715,32949,2013/1/15,2013/3/7,男,5,广州,广东,CN,34.0,2014/3/31,42,33930,0,3241,2630.0,34140.0,62490,39764.0,2014/3/21,8.4,6786.0,51,11,9.268292683,30,0,0,1,0.636325812,3,39,2809,31121,3241,0,3241,3241,37171,34362,0.9285714290000001,0.071428571,0.082785653,0.917184875,1,4
3716,31829,2010/9/15,2010/9/15,女,5,上海,上海,CN,35.0,2014/3/31,46,32081,0,0,1420.0,5879.0,47214,39763.07,2014/3/1,5.75,4010.125,17,31,15.17777778,98,800,800,2,0.842188122,31,15,21088,10993,0,1600,1600,800,33681,11793,0.326086957,0.673913043,0.657315629,0.342653201,8,4
3717,11661,2007/9/5,2010/6/26,男,4,广州,广东,CN,42.0,2014/3/31,32,30832,0,0,12024.0,21010.0,56367,39753.96,2014/3/1,4.0,3854.0,18,31,22.0,105,0,0,3,0.705270105,11,21,13172,17660,0,0,0,0,30832,17660,0.65625,0.34375,0.427204618,0.572762949,3,4
3718,28796,2012/8/9,2012/8/30,男,4,深圳,广东,CN,30.0,2014/3/31,31,37861,0,0,10451.0,24095.0,53558,39750.99,2014/3/21,4.428571429,5408.714286,21,11,18.96666667,71,0,3661,1,0.742204526,11,20,10402,27459,0,3661,3661,3661,41522,31120,0.64516129,0.35483871,0.274734562,0.7252390259999999,8,4
3721,9597,2006/4/1,2007/12/14,男,4,上海,上海,CN,44.0,2014/3/31,34,34483,0,2617,8085.0,20112.0,56033,39733.72,2014/3/18,4.25,4310.375,151,14,17.15151515,72,0,8989,1,0.7091128440000001,11,23,10571,23912,2617,8989,11606,11606,46089,35518,0.6764705879999999,0.323529412,0.306547964,0.6934230370000001,5,4
3722,58378,2009/10/22,2009/10/28,男,4,北京,北京,CN,42.0,2014/3/31,41,37747,0,0,15713.0,21136.0,52429,39731.38,2014/3/19,5.125,4718.375,16,13,17.55,106,0,0,3,0.757813042,18,23,16832,20915,0,0,0,0,37747,20915,0.56097561,0.43902439,0.445904419,0.55406909,5,4
3724,78,2010/5/11,2010/5/11,女,4,北京,北京,CN,29.0,2014/3/31,14,28045,0,0,9830.0,2100.0,104188,39725.28,2013/11/25,1.75,3505.625,29,128,44.15384615,272,2828,1944,0,0.381284601,13,1,24897,3148,0,4772,4772,1944,32817,5092,0.071428571,0.9285714290000001,0.887720174,0.11224417,17,4
3725,14717,2011/12/19,2012/1/12,男,6,郑州,河南,CN,53.0,2014/3/31,40,36938,0,2168,16338.0,20754.0,42143,39724.94,2014/3/26,5.0,4617.25,13,6,18.25641026,74,0,0,0,0.9426225,19,21,15918,21020,2168,0,2168,2168,39106,23188,0.525,0.475,0.430926663,0.569046265,0,4
3726,972,2006/12/27,2007/2/12,男,4,广州,广东,CN,47.0,2014/3/31,45,29412,0,0,19632.0,17187.0,69476,39722.99,2014/3/21,5.625,3676.5,9,11,16.15909091,75,7511,7765,6,0.571751252,26,19,17623,11789,0,15276,15276,7765,44688,19554,0.42222222200000004,0.577777778,0.599156835,0.400809166,44,4
3727,11789,2008/1/7,2010/9/20,男,5,沈阳,辽宁,CN,45.0,2014/3/31,44,30137,0,1240,14297.0,20543.0,54519,39711.98,2014/3/31,5.5,3767.125,17,1,16.58139535,68,241,1000,2,0.7284062440000001,16,28,12702,17435,1240,1241,2481,2240,32618,19675,0.636363636,0.363636364,0.421461278,0.5785055410000001,9,4
3728,44156,2013/2/26,2013/3/7,男,5,贵阳市,贵州省,CN,41.0,2014/3/31,42,38322,0,3337,1542.0,34216.0,51353,39710.98,2014/3/7,8.4,7664.4,9,25,8.926829267999999,40,0,2284,0,0.773294257,3,39,1272,37050,3337,2284,5621,5621,43943,42671,0.9285714290000001,0.071428571,0.033191556000000004,0.96678235,3,4
3730,46186,2007/4/6,2007/9/11,男,4,深圳,广东,CN,36.0,2014/3/31,27,27882,0,0,15466.0,19568.0,58554,39702.27,2014/3/14,3.375,3485.25,7,18,27.15384615,87,0,0,3,0.6780453940000001,11,16,12289,15593,0,0,0,0,27882,15593,0.592592593,0.40740740700000005,0.440734498,0.5592296379999999,4,4
3731,56152,2005/2/15,2005/3/31,女,4,广州,广东,CN,37.0,2014/3/31,63,25478,0,2076,21610.0,16851.0,66817,39700.59,2014/3/3,7.875,3184.75,9,29,11.17741935,62,0,308,4,0.594168999,34,29,14902,10576,2076,308,2384,2384,27862,12960,0.46031746,0.53968254,0.5848738179999999,0.41508693399999996,8,4
3732,18822,2006/5/15,2006/11/15,男,6,广州,广东,CN,46.0,2014/3/31,39,37340,0,983,14763.0,23287.0,46760,39694.19,2014/3/24,4.875,4667.5,24,8,18.39473684,77,0,0,0,0.848892002,16,23,14485,22855,983,0,983,983,38323,23838,0.58974359,0.41025641,0.38791141100000004,0.612061809,1,4
3733,17746,2007/6/4,2015/2/15,男,4,大连市,辽宁省,CN,41.0,2014/3/31,43,33326,0,1132,14258.0,22887.0,63459,39690.24,2014/3/27,5.375,4165.75,1,5,17.26190476,191,942,2579,2,0.625446982,19,24,13521,19805,1132,3521,4653,3711,37979,23516,0.558139535,0.441860465,0.405707084,0.59426291,7,4
3734,19645,2010/10/20,2011/2/14,男,5,上海,上海,CN,45.0,2014/3/31,50,34064,0,2238,3570.0,6404.0,54584,39687.21,2014/3/22,6.25,4258.0,7,10,14.57142857,124,0,2000,2,0.727085043,20,30,12100,21964,2238,2000,4238,4238,38302,26202,0.6,0.4,0.35520328799999995,0.644767357,4,4
3735,36967,2006/12/1,2007/3/18,男,6,合肥,安徽,CN,39.0,2014/3/31,50,29465,0,5922,23612.0,13030.0,63765,39684.93,2014/3/31,6.25,3683.125,2,1,14.85714286,50,8346,12745,2,0.6223622679999999,30,20,19098,10367,5922,21091,27013,18667,56478,29034,0.4,0.6,0.648136836,0.351829227,36,4
3737,39456,2008/7/17,2008/7/17,男,4,广州市,广东,CN,34.0,2014/3/31,50,31850,0,179,30217.0,8945.0,53217,39680.59,2013/9/14,6.25,3981.25,16,200,10.51020408,37,0,3768,1,0.7456374840000001,36,14,24915,6935,179,3768,3947,3947,35797,10882,0.28,0.72,0.782236037,0.217732567,15,4
3738,15592,2012/7/7,2012/7/7,男,5,广州,广东,CN,34.0,2014/3/31,54,32053,0,1083,20693.0,17999.0,62237,39674.93,2014/3/30,7.714285714,4579.0,0,2,11.9245283,89,0,0,1,0.637481402,29,25,16174,15879,1083,0,1083,1083,33136,16962,0.46296296299999995,0.537037037,0.504586011,0.495382792,1,4
3739,12534,2008/8/1,2008/11/12,男,4,广州,广东,CN,35.0,2014/3/31,30,33996,0,0,34512.0,1216.0,52328,39671.7,2013/6/12,3.75,4249.5,4,294,14.93103448,88,945,279,0,0.7581352240000001,28,2,33517,479,0,1224,1224,279,35220,758,0.066666667,0.933333333,0.985881107,0.014089478,13,4
3740,18999,2006/8/21,2011/12/14,男,5,青田,浙江,CN,40.0,2014/3/31,50,29044,0,2948,23530.0,18335.0,69452,39661.22,2014/3/22,6.25,3630.5,18,10,14.34693878,51,0,2000,0,0.5710594370000001,23,27,15484,13560,2948,2000,4948,4948,33992,18508,0.54,0.46,0.533103804,0.466861766,1,4
3741,38265,2005/9/1,2005/9/24,女,5,广州,广东,CN,53.0,2014/3/31,36,29754,0,0,25025.0,10257.0,59850,39660.72,2014/3/23,4.5,3719.25,0,9,20.62857143,145,0,0,0,0.662668672,26,10,19822,9932,0,0,0,0,29754,9932,0.27777777800000003,0.7222222220000001,0.6661737520000001,0.33379264,2,4
3743,19070,2006/11/14,2007/2/12,男,5,深圳,广东,CN,42.0,2014/3/31,51,34240,0,819,19322.0,19317.0,52047,39652.35,2014/3/30,6.375,4280.0,16,2,14.26,63,0,2000,7,0.7618565909999999,28,23,16822,17418,819,2000,2819,2819,37059,20237,0.450980392,0.5490196079999999,0.491282381,0.508688414,8,4
3744,12372,2008/6/28,2008/9/7,男,4,哈尔滨,黑龙江,CN,45.0,2014/3/31,34,32688,0,0,13403.0,19380.0,58323,39640.33,2014/3/12,4.25,4086.0,13,20,21.15151515,109,0,0,2,0.679668913,16,18,12480,20208,0,0,0,0,32688,20208,0.529411765,0.470588235,0.381779804,0.618189605,2,4
3745,56709,2007/7/15,2007/7/15,男,6,武汉市,湖北,CN,57.0,2014/3/31,65,36569,0,2897,18498.0,23393.0,50037,39614.66,2014/3/29,8.125,4571.125,21,3,11.046875,61,1500,2000,2,0.7917073370000001,29,36,14787,21782,2897,3500,6397,4897,42966,26679,0.553846154,0.446153846,0.404347826,0.595624829,4,4
3746,37246,2007/8/30,2013/4/18,男,6,贵阳,贵州,CN,47.0,2014/3/31,40,36471,0,2637,0.0,33844.0,51507,39613.56,2014/3/31,5.0,4558.875,382,1,8.923076923,32,0,3583,0,0.769090803,0,40,0,36471,2637,3583,6220,6220,42691,42691,1.0,0.0,0.0,0.999972582,4,4
3747,10841,2012/11/22,2012/12/5,男,6,广州,广东,CN,42.0,2014/3/31,56,36262,0,3306,11311.0,28439.0,53552,39610.2,2014/3/30,9.333333332999999,6043.666667,13,2,8.745454545,30,0,0,3,0.73965865,15,41,10266,25996,3306,0,3306,3306,39568,29302,0.732142857,0.267857143,0.283098475,0.716873949,4,4
3748,48788,2009/3/7,2009/3/7,男,5,深圳,广东,CN,51.0,2014/3/31,46,31839,0,1444,6561.0,16228.0,58829,39609.94,2014/3/30,5.75,3979.875,1,2,16.17777778,62,0,0,0,0.673306363,18,28,15314,16525,1444,0,1444,1444,33283,17969,0.608695652,0.39130434799999997,0.48096733700000005,0.519001256,0,4
3750,44990,2007/3/21,2007/7/4,男,4,乌鲁木齐市,新疆,CN,36.0,2014/3/31,21,27987,0,0,11459.0,18586.0,58747,39603.34,2014/3/13,2.625,3498.375,46,19,33.3,104,0,2464,2,0.674133828,8,13,10002,17985,0,2464,2464,2464,30451,20449,0.6190476189999999,0.380952381,0.35736744299999995,0.642596827,3,4
3752,8908,2007/9/28,2008/5/8,男,4,克拉玛依,新疆,CN,42.0,2014/3/31,24,32997,0,0,17128.0,13717.0,59108,39590.59,2014/1/20,3.0,4124.625,12,72,28.13043478,91,0,1844,1,0.669800873,13,11,15758,17239,0,1844,1844,1844,34841,19083,0.45833333299999995,0.541666667,0.477544094,0.522425602,2,4
3754,59983,2012/2/27,2012/3/2,女,5,大连,辽宁,CN,47.0,2014/3/31,51,31568,0,1583,6345.0,14522.0,55195,39589.93,2014/3/24,6.375,3946.0,16,8,14.14,75,0,0,4,0.7172738470000001,22,29,11213,20355,1583,0,1583,1583,33151,21938,0.568627451,0.431372549,0.35519021799999995,0.644778105,4,4
3755,54829,2006/7/19,2006/7/21,女,5,长沙,湖南,CN,39.0,2014/3/31,50,37333,0,2466,8580.0,28332.0,50936,39583.32,2014/3/15,6.25,4666.625,5,17,14.46938776,82,1500,0,1,0.777118737,14,36,8102,29231,2466,1500,3966,2466,41299,31697,0.72,0.28,0.217013982,0.7829592329999999,2,4
3756,57106,2008/3/6,2008/4/21,男,5,上海,上海,CN,56.0,2014/3/31,49,34445,0,2735,3904.0,28271.0,55995,39578.98,2014/3/30,6.125,4305.625,11,2,14.95833333,159,0,0,0,0.70683061,10,39,9387,25058,2735,0,2735,2735,37180,27793,0.7959183670000001,0.204081633,0.272513499,0.72745747,0,4
3758,46679,2011/11/18,2012/2/16,男,5,HO ChI MINH,VT,VT,37.0,2014/3/31,42,25914,0,1617,18424.0,15300.0,79002,39557.43,2014/3/30,5.25,3239.25,32,2,17.0,41,0,1500,0,0.500714286,20,22,12340,13574,1617,1500,3117,3117,29031,16691,0.523809524,0.47619047600000003,0.476172101,0.523789311,1,4
3759,3113,2008/4/14,2008/4/14,男,5,广州,广东,CN,39.0,2014/3/31,54,35344,0,1551,14763.0,25948.0,49408,39555.61,2014/3/17,6.75,4418.0,25,15,13.03773585,45,1500,4000,0,0.8005912,20,34,11558,23786,1551,5500,7051,5551,42395,29337,0.62962963,0.37037037,0.327005234,0.672966473,3,4
3760,1690,2012/4/25,2012/6/15,女,6,广州,广东,CN,43.0,2014/3/31,32,32383,0,4847,21983.0,12802.0,52075,39552.48,2014/3/12,4.0,4047.875,51,20,20.51612903,94,0,500,0,0.7595291409999999,19,13,20626,11757,4847,500,5347,5347,37730,17104,0.40625,0.59375,0.636919466,0.363049654,3,4
3761,13945,2011/7/19,2011/7/21,男,5,广州,广东,CN,34.0,2014/3/31,52,32440,0,924,20531.0,19392.0,52814,39550.95,2014/3/28,6.5,4055.0,0,4,14.25490196,78,171,546,0,0.748872458,29,23,16763,15677,924,717,1641,1470,34081,17147,0.44230769200000003,0.557692308,0.516722666,0.483246509,7,4
3762,43812,2009/11/16,2012/4/17,男,6,松原市,吉林省,CN,45.0,2014/3/31,35,37050,0,620,15383.0,20603.0,43551,39547.95,2014/3/16,4.375,4631.25,16,16,20.55882353,116,1500,0,0,0.9080836259999999,15,20,16045,21005,620,1500,2120,620,39170,21625,0.571428571,0.428571429,0.433051739,0.566921271,1,4
